IBKR,INTERACTIVE BROKERS GROUP INC CLAS,Equity,0.38,40.05,2950616.00,"118,172,170.80","118,172,170.80",Financials,B1WT4X2,US45841N1072,NASDAQ
TTEK,TETRA TECH INC,Equity,0.38,47.45,2480914.00,"117,719,369.30","117,719,369.30",Industrials,2883890,US88162G1031,NASDAQ
SANM,SANMINA CORP,Equity,0.37,35.85,3278044.00,"117,517,877.40","117,517,877.40",Information Technology,B92RRW2,US8010561020,NASDAQ
SJI,S JERSEY INDS INC,Equity,0.37,33.97,3456821.00,"117,428,209.37","117,428,209.37",Utilities,2825933,US8385181081,New York Stock Exchange Inc.
CBU,COMMUNITY BANK SYSTEM INC,Equity,0.37,54.9,2138850.00,"117,422,865.00","117,422,865.00",Financials,2222062,US2036071064,New York Stock Exchange Inc.
CMD,CANTEL MEDICAL CORP,Equity,0.37,74.2,1579235.00,"117,179,237.00","117,179,237.00",Health Care,2188153,US1380981084,New York Stock Exchange Inc.
GBCI,GLACIER BANCORP INC,Equity,0.37,34.92,3342099.00,"116,706,097.08","116,706,097.08",Financials,2370585,US37637Q1058,NASDAQ
DAR,DARLING INGREDIENTS INC,Equity,0.37,16.27,7165057.00,"116,575,477.39","116,575,477.39",Consumer Staples,2250289,US2372661015,New York Stock Exchange Inc.
LCII,LCI INDUSTRIES,Equity,0.37,106.75,1080233.00,"115,314,872.75","115,314,872.75",Consumer Discretionary,BYQ44Y5,US50189K1034,New York Stock Exchange Inc.
FIVE,FIVE BELOW INC,Equity,0.37,48.31,2375046.00,"114,738,472.26","114,738,472.26",Consumer Discretionary,B85KFY9,US33829M1018,NASDAQ
PSB,PS BUSINESS PARKS REIT INC,Equity,0.36,134.46,850407.00,"114,345,725.22","114,345,725.22",Real Estate,2707956,US69360J1079,New York Stock Exchange Inc.
SAFM,SANDERSON FARMS INC,Equity,0.36,130.75,868897.00,"113,608,282.75","113,608,282.75",Consumer Staples,2774336,US8000131040,NASDAQ
PDCE,PDC ENERGY INC,Equity,0.36,47.16,2407365.00,"113,531,333.40","113,531,333.40",Energy,B89M5F2,US69327R1014,NASDAQ
FUL,HB FULLER,Equity,0.36,51.52,2193084.00,"112,987,687.68","112,987,687.68",Materials,2354664,US3596941068,New York Stock Exchange Inc.
SMTC,SEMTECH CORP,Equity,0.36,39.6,2842437.00,"112,560,505.20","112,560,505.20",Information Technology,2795542,US8168501018,NASDAQ
ICUI,ICU MEDICAL INC,Equity,0.36,171.9,653058.00,"112,260,670.20","112,260,670.20",Health Care,2451918,US44930G1076,NASDAQ
WAGE,WAGEWORKS INC,Equity,0.36,65.2,1716124.00,"111,891,284.80","111,891,284.80",Industrials,B6WG4R2,US9304271094,New York Stock Exchange Inc.
NEOG,NEOGEN CORP,Equity,0.35,65.87,1653125.00,"108,891,343.75","108,891,343.75",Health Care,2630085,US6404911066,NASDAQ
AKR,ACADIA REALTY TRUST REIT TRUST,Equity,0.35,29.74,3655202.00,"108,705,707.48","108,705,707.48",Real Estate,2566522,US0042391096,New York Stock Exchange Inc.
VIAV,VIAVI SOLUTIONS INC,Equity,0.35,10.97,9894709.00,"108,544,957.73","108,544,957.73",Information Technology,BYXB201,US9255501051,NASDAQ
ABM,ABM INDUSTRIES INC,Equity,0.34,44.62,2423643.00,"108,142,950.66","108,142,950.66",Industrials,2024901,US0009571003,New York Stock Exchange Inc.
BCPC,BALCHEM CORP,Equity,0.34,77.6,1388676.00,"107,761,257.60","107,761,257.60",Materials,2072074,US0576652004,NASDAQ
NGVT,INGEVITY CORP,Equity,0.34,58.5,1822992.00,"106,645,032.00","106,645,032.00",Materials,BD4LHG4,US45688C1071,New York Stock Exchange Inc.
ITRI,ITRON INC,Equity,0.34,73,1456158.00,"106,299,534.00","106,299,534.00",Information Technology,2471949,US4657411066,NASDAQ
LAD,LITHIA MOTORS INC CLASS A,Equity,0.34,103.25,1028140.00,"106,155,455.00","106,155,455.00",Consumer Discretionary,2515030,US5367971034,New York Stock Exchange Inc.
BGS,B AND G FOODS INC,Equity,0.33,36.25,2893072.00,"104,873,860.00","104,873,860.00",Consumer Staples,B034L49,US05508R1068,New York Stock Exchange Inc.
MOGA,MOOG INC CLASS A,Equity,0.33,74.32,1401574.00,"104,164,979.68","104,164,979.68",Industrials,2601218,US6153942023,New York Stock Exchange Inc.
ASGN,ON ASSIGNMENT INC,Equity,0.33,49.25,2113312.00,"104,080,616.00","104,080,616.00",Industrials,2658720,US6821591087,New York Stock Exchange Inc.
TIVO,TIVO CORP,Equity,0.33,19.6,5292704.00,"103,736,998.40","103,736,998.40",Information Technology,BD8FFY6,US88870P1066,NASDAQ
DRH,DIAMONDROCK HOSPITALITY REIT,Equity,0.32,11.68,8718988.00,"101,837,779.84","101,837,779.84",Real Estate,B090B96,US2527843013,New York Stock Exchange Inc.
DORM,DORMAN PRODUCTS INC,Equity,0.32,78.08,1299060.00,"101,430,604.80","101,430,604.80",Consumer Discretionary,2718594,US2582781009,NASDAQ
STMP,STAMPS.COM INC,Equity,0.32,148.1,683938.00,"101,291,217.80","101,291,217.80",Information Technology,B013D75,US8528572006,NASDAQ
COLB,COLUMBIA BANKING SYSTEM INC,Equity,0.32,39.84,2540173.00,"101,200,492.32","101,200,492.32",Financials,2176608,US1972361026,NASDAQ
PLAY,DAVE AND BUSTERS ENTERTAINMENT INC,Equity,0.32,62.11,1628887.00,"101,170,171.57","101,170,171.57",Consumer Discretionary,B8SW166,US2383371091,NASDAQ
GWB,GREAT WESTERN BANCORP INC,Equity,0.32,39.01,2562702.00,"99,971,005.02","99,971,005.02",Financials,BRHZ1X6,US3914161043,New York Stock Exchange Inc.
LGND,LIGAND PHARMACEUTICALS INC,Equity,0.32,120.91,820111.00,"99,159,621.01","99,159,621.01",Health Care,2501578,US53220K5048,NASDAQ
HI,HILLENBRAND INC,Equity,0.32,36,2750851.00,"99,030,636.00","99,030,636.00",Industrials,B2QGDP1,US4315711089,New York Stock Exchange Inc.
AXE,ANIXTER INTERNATIONAL INC,Equity,0.31,78.75,1248319.00,"98,305,121.25","98,305,121.25",Information Technology,2468844,US0352901054,New York Stock Exchange Inc.
EFII,ELECTRONICS FOR IMAGING INC,Equity,0.31,48.58,2017477.00,"98,009,032.66","98,009,032.66",Information Technology,2310202,US2860821022,NASDAQ
HOPE,HOPE BANCORP INC,Equity,0.31,17.63,5551043.00,"97,864,888.09","97,864,888.09",Financials,BYN87K7,US43940T1097,NASDAQ
FNGN,FINANCIAL ENGINES INC,Equity,0.31,38.45,2519247.00,"96,865,047.15","96,865,047.15",Financials,B65V2X6,US3174851002,NASDAQ
RLI,RLI CORP,Equity,0.31,58.06,1667623.00,"96,822,191.38","96,822,191.38",Financials,2719070,US7496071074,New York Stock Exchange Inc.
TREX,TREX INC,Equity,0.31,75.21,1285565.00,"96,687,343.65","96,687,343.65",Industrials,2483074,US89531P1057,New York Stock Exchange Inc.
ROIC,RETAIL OPPORTUNITY INVESTMENTS REI,Equity,0.31,20.28,4764615.00,"96,626,392.20","96,626,392.20",Real Estate,B28YD08,US76131N1019,NASDAQ
HA,HAWAIIAN HOLDINGS INC,Equity,0.31,41.4,2323783.00,"96,204,616.20","96,204,616.20",Industrials,2408044,US4198791018,NASDAQ
CVBF,CVB FINANCIAL CORP,Equity,0.31,21.54,4460494.00,"96,079,040.76","96,079,040.76",Financials,2160645,US1266001056,NASDAQ
AIT,APPLIED INDUSTRIAL TECHNOLOGIES IN,Equity,0.31,56.5,1698483.00,"95,964,289.50","95,964,289.50",Industrials,2086309,US03820C1053,New York Stock Exchange Inc.
UNF,UNIFIRST CORP,Equity,0.31,142.25,673751.00,"95,841,079.75","95,841,079.75",Industrials,2466428,US9047081040,New York Stock Exchange Inc.
LXP,LEXINGTON REALTY TRUST REIT TRUST,Equity,0.31,10.18,9412876.00,"95,823,077.68","95,823,077.68",Real Estate,2139151,US5290431015,New York Stock Exchange Inc.
ONB,OLD NATIONAL BANCORP,Equity,0.31,16.3,5877102.00,"95,796,762.60","95,796,762.60",Financials,2658441,US6800331075,NASDAQ
SHOO,STEVEN MADDEN LTD,Equity,0.3,41,2320385.00,"95,135,785.00","95,135,785.00",Consumer Discretionary,2553911,US5562691080,NASDAQ
HAE,HAEMONETICS CORP,Equity,0.3,41.13,2293418.00,"94,328,282.34","94,328,282.34",Health Care,2401195,US4050241003,New York Stock Exchange Inc.
OLLI,OLLIES BARGAIN OUTLET HOLDINGS INC,Equity,0.3,44.7,2075920.00,"92,793,624.00","92,793,624.00",Consumer Discretionary,BZ22B38,US6811161099,NASDAQ
ROG,ROGERS CORP,Equity,0.3,117.97,785125.00,"92,621,196.25","92,621,196.25",Information Technology,2746700,US7751331015,New York Stock Exchange Inc.
SLCA,US SILICA HOLDINGS INC,Equity,0.29,29.13,3172676.00,"92,420,051.88","92,420,051.88",Energy,B7GGNT0,US90346E1038,New York Stock Exchange Inc.
MATW,MATTHEWS INTERNATIONAL CORP CLASS,Equity,0.29,65.55,1404825.00,"92,086,278.75","92,086,278.75",Industrials,2568090,US5771281012,NASDAQ
MRCY,MERCURY SYSTEMS INC,Equity,0.29,43.91,2090578.00,"91,797,279.98","91,797,279.98",Industrials,2144047,US5893781089,NASDAQ
EE,EL PASO ELECTRIC,Equity,0.29,51.9,1766640.00,"91,688,616.00","91,688,616.00",Utilities,2851808,US2836778546,New York Stock Exchange Inc.
IIVI,II VI INC,Equity,0.29,38.1,2383845.00,"90,824,494.50","90,824,494.50",Information Technology,2452698,US9021041085,NASDAQ
POWI,POWER INTEGRATIONS INC,Equity,0.29,70.65,1278065.00,"90,295,292.25","90,295,292.25",Information Technology,2133045,US7392761034,NASDAQ
BYD,BOYD GAMING CORP,Equity,0.29,25.06,3601450.00,"90,252,337.00","90,252,337.00",Consumer Discretionary,2117232,US1033041013,New York Stock Exchange Inc.
LTC,LTC PROPERTIES REIT INC,Equity,0.28,51.64,1730086.00,"89,341,641.04","89,341,641.04",Real Estate,2498788,US5021751020,New York Stock Exchange Inc.
MMSI,MERIT MEDICAL SYSTEMS INC,Equity,0.28,41,2166984.00,"88,846,344.00","88,846,344.00",Health Care,2580555,US5898891040,NASDAQ
RH,RH,Equity,0.28,65.13,1358939.00,"88,507,697.07","88,507,697.07",Consumer Discretionary,BYXR425,US74967X1037,New York Stock Exchange Inc.
SUPN,SUPERNUS PHARMACEUTICALS INC,Equity,0.28,40.45,2184347.00,"88,356,836.15","88,356,836.15",Health Care,B72ZBG4,US8684591089,NASDAQ
KS,KAPSTONE PAPER AND PACKAGING CORP,Equity,0.28,22.86,3853032.00,"88,080,311.52","88,080,311.52",Materials,B0L2NP0,US48562P1030,New York Stock Exchange Inc.
HQY,HEALTHEQUITY INC,Equity,0.28,45.87,1913606.00,"87,777,107.22","87,777,107.22",Health Care,BP8XZL1,US42226A1079,NASDAQ
CBM,CAMBREX CORP,Equity,0.28,61,1419575.00,"86,594,075.00","86,594,075.00",Health Care,2165811,US1320111073,New York Stock Exchange Inc.
UCBI,UNITED COMMUNITY BANKS INC,Equity,0.27,27.76,3102527.00,"86,126,149.52","86,126,149.52",Financials,2862156,US90984P3038,NASDAQ
JJSF,J AND J SNACK FOODS CORP,Equity,0.27,131.4,654892.00,"86,052,808.80","86,052,808.80",Consumer Staples,2469171,US4660321096,NASDAQ
BLD,TOPBUILD CORP,Equity,0.27,52.78,1619837.00,"85,494,996.86","85,494,996.86",Consumer Discretionary,BZ0P3W2,US89055F1030,New York Stock Exchange Inc.
INDB,INDEPENDENT BANK CORP,Equity,0.27,71.35,1188464.00,"84,796,906.40","84,796,906.40",Financials,2447821,US4538361084,NASDAQ
EXLS,EXLSERVICE HOLDINGS INC,Equity,0.27,57.55,1459781.00,"84,010,396.55","84,010,396.55",Information Technology,B07LST0,US3020811044,NASDAQ
KFY,KORN FERRY INTERNATIONAL,Equity,0.27,33.45,2510841.00,"83,987,631.45","83,987,631.45",Industrials,2386849,US5006432000,New York Stock Exchange Inc.
MDR,MCDERMOTT INTERNATIONAL INC,Equity,0.27,6.77,12329919.00,"83,473,551.63","83,473,551.63",Energy,2550310,PA5800371096,New York Stock Exchange Inc.
SGMS,SCIENTIFIC GAMES CORP CLASS A,Equity,0.26,37.05,2219519.00,"82,233,178.95","82,233,178.95",Consumer Discretionary,2919290,US80874P1093,NASDAQ
KWR,QUAKER CHEMICAL CORP,Equity,0.26,141.87,577132.00,"81,877,716.84","81,877,716.84",Materials,2715186,US7473161070,New York Stock Exchange Inc.
INN,SUMMIT HOTEL PROPERTIES REIT INC,Equity,0.26,17.93,4558121.00,"81,727,109.53","81,727,109.53",Real Estate,B3M7R64,US8660821005,New York Stock Exchange Inc.
CWT,CALIFORNIA WATER SERVICE GROUP,Equity,0.26,38.9,2099865.00,"81,684,748.50","81,684,748.50",Utilities,2165383,US1307881029,New York Stock Exchange Inc.
SKYW,SKYWEST INC,Equity,0.26,36.5,2230432.00,"81,410,768.00","81,410,768.00",Industrials,2814210,US8308791024,NASDAQ
CCMP,CABOT MICROELECTRONICS CORP,Equity,0.26,74.15,1088323.00,"80,699,150.45","80,699,150.45",Information Technology,2572381,US12709P1030,NASDAQ
AF,ASTORIA FINANCIAL CORP,Equity,0.26,20.18,3993318.00,"80,585,157.24","80,585,157.24",Financials,2052689,US0462651045,New York Stock Exchange Inc.
PLCE,CHILDRENS PLACE INC,Equity,0.26,105.65,759276.00,"80,217,509.40","80,217,509.40",Consumer Discretionary,2106791,US1689051076,NASDAQ
CPS,COOPER STANDARD HOLDINGS INC,Equity,0.25,102.26,779877.00,"79,750,222.02","79,750,222.02",Consumer Discretionary,B51JS17,US21676P1030,New York Stock Exchange Inc.
OMCL,OMNICELL INC,Equity,0.25,49.6,1603345.00,"79,525,912.00","79,525,912.00",Health Care,2789523,US68213N1090,NASDAQ
AWR,AMERICAN STATES WATER,Equity,0.25,49.45,1597802.00,"79,011,308.90","79,011,308.90",Utilities,2267171,US0298991011,New York Stock Exchange Inc.
FMBI,FIRST MIDWEST BANCORP INC,Equity,0.25,22.21,3550753.00,"78,862,224.13","78,862,224.13",Financials,2341439,US3208671046,NASDAQ
PRAA,PRA GROUP INC,Equity,0.25,39.2,2011607.00,"78,854,994.40","78,854,994.40",Financials,BSHZ3P9,US69354N1063,NASDAQ
NWN,NORTHWEST NATURAL GAS,Equity,0.25,63.1,1249207.00,"78,824,961.70","78,824,961.70",Utilities,2649586,US6676551046,New York Stock Exchange Inc.
PLXS,PLEXUS CORP,Equity,0.25,53.61,1465239.00,"78,551,462.79","78,551,462.79",Information Technology,2692160,US7291321005,NASDAQ
MLI,MUELLER INDUSTRIES INC,Equity,0.25,31.5,2490277.00,"78,443,725.50","78,443,725.50",Industrials,2609717,US6247561029,New York Stock Exchange Inc.
WTS,WATTS WATER TECHNOLOGIES INC CLASS,Equity,0.25,64.4,1213452.00,"78,146,308.80","78,146,308.80",Industrials,2943620,US9427491025,New York Stock Exchange Inc.
AKS,AK STEEL HOLDING CORP,Equity,0.25,5.66,13715352.00,"77,628,892.32","77,628,892.32",Materials,2067735,US0015471081,New York Stock Exchange Inc.
SSD,SIMPSON MANUFACTURING INC,Equity,0.25,44.29,1750044.00,"77,509,448.76","77,509,448.76",Industrials,2809250,US8290731053,New York Stock Exchange Inc.
PRLB,PROTO LABS INC,Equity,0.25,73.9,1046536.00,"77,339,010.40","77,339,010.40",Industrials,B6T6J81,US7437131094,New York Stock Exchange Inc.
GDOT,GREEN DOT CORP CLASS A,Equity,0.25,40.24,1917132.00,"77,145,391.68","77,145,391.68",Financials,B3WNNP3,US39304D1028,New York Stock Exchange Inc.
AMN,AMN HEALTHCARE INC,Equity,0.25,36.9,2089357.00,"77,097,273.30","77,097,273.30",Health Care,2813552,US0017441017,New York Stock Exchange Inc.
MGLN,MAGELLAN HEALTH INC,Equity,0.24,74.55,1028882.00,"76,703,153.10","76,703,153.10",Health Care,2307787,US5590792074,NASDAQ
AJRD,AEROJET ROCKETDYNE HOLDINGS INC,Equity,0.24,23.45,3266501.00,"76,599,448.45","76,599,448.45",Industrials,BWD7PX9,US0078001056,New York Stock Exchange Inc.
SEM,SELECT MEDICAL HOLDINGS CORP,Equity,0.24,16.2,4707230.00,"76,257,126.00","76,257,126.00",Health Care,B4MF0Q6,US81619Q1058,New York Stock Exchange Inc.
UFPI,UNIVERSAL FOREST PRODUCTS INC,Equity,0.24,83.85,896939.00,"75,208,335.15","75,208,335.15",Industrials,2906496,US9135431040,NASDAQ
SRCI,SRC ENERGY INC,Equity,0.24,8.51,8805574.00,"74,935,434.74","74,935,434.74",Energy,BD8ZX20,US78470V1089,Nyse Mkt Llc
CCOI,COGENT COMMUNICATIONS HOLDINGS INC,Equity,0.24,41.75,1788030.00,"74,650,252.50","74,650,252.50",Telecommunications,B06RWD1,US19239V3024,NASDAQ
AAOI,APPLIED OPTOELECTRONICS INC,Equity,0.24,97.49,765032.00,"74,582,969.68","74,582,969.68",Information Technology,BDW0D09,US03823U1025,NASDAQ
CORE,CORE MARK HOLDING INC,Equity,0.24,36.67,2030533.00,"74,459,645.11","74,459,645.11",Consumer Discretionary,B0637B2,US2186811046,NASDAQ
ARI,APOLLO COMMERCIAL REAL ESTATE FINA,Equity,0.24,18.03,4128279.00,"74,432,870.37","74,432,870.37",Financials,B4JTYX6,US03762U1051,New York Stock Exchange Inc.
ABCB,AMERIS BANCORP,Equity,0.24,45.8,1620336.00,"74,211,388.80","74,211,388.80",Financials,2038849,US03076K1088,NASDAQ
ALGT,ALLEGIANT TRAVEL,Equity,0.24,129.25,573265.00,"74,094,501.25","74,094,501.25",Industrials,B15M2C3,US01748X1028,NASDAQ
HMSY,HMS HOLDINGS CORP,Equity,0.24,20.08,3678523.00,"73,864,741.84","73,864,741.84",Health Care,2418043,US40425J1016,NASDAQ
BRKS,BROOKS AUTOMATION INC,Equity,0.23,24.56,3002932.00,"73,752,009.92","73,752,009.92",Information Technology,2145460,US1143401024,NASDAQ
FN,FABRINET,Equity,0.23,45.01,1635709.00,"73,623,262.09","73,623,262.09",Information Technology,B4JSZL8,KYG3323L1005,New York Stock Exchange Inc.
AAT,AMERICAN ASSETS TRUST REIT INC TRU,Equity,0.23,40.61,1812894.00,"73,621,625.34","73,621,625.34",Real Estate,B3NTLD4,US0240131047,New York Stock Exchange Inc.
BHE,BENCHMARK ELECTRONICS INC,Equity,0.23,33.65,2179197.00,"73,329,979.05","73,329,979.05",Information Technology,2090816,US08160H1014,New York Stock Exchange Inc.
EXPO,EXPONENT INC,Equity,0.23,65.2,1116516.00,"72,796,843.20","72,796,843.20",Industrials,2330318,US30214U1025,NASDAQ
JCP,JC PENNEY INC,Equity,0.23,5.41,13417629.00,"72,589,372.89","72,589,372.89",Consumer Discretionary,2680303,US7081601061,New York Stock Exchange Inc.
SFLY,SHUTTERFLY INC,Equity,0.23,49.04,1479307.00,"72,545,215.28","72,545,215.28",Consumer Discretionary,B188HK1,US82568P3047,NASDAQ
KRG,KITE REALTY GROUP TRUST REIT TRUST,Equity,0.23,20.53,3525817.00,"72,385,023.01","72,385,023.01",Real Estate,BPBSZJ1,US49803T3005,New York Stock Exchange Inc.
MYGN,MYRIAD GENETICS INC,Equity,0.23,24.27,2961132.00,"71,866,673.64","71,866,673.64",Health Care,2614153,US62855J1043,NASDAQ
KALU,KAISER ALUMINIUM CORP,Equity,0.23,97.29,736659.00,"71,669,554.11","71,669,554.11",Materials,B15CJ33,US4830077040,NASDAQ
NWBI,NORTHWEST BANCSHARES INC,Equity,0.23,16.1,4442983.00,"71,532,026.30","71,532,026.30",Financials,B523Z73,US6673401039,NASDAQ
NTRI,NUTRISYSTEM INC,Equity,0.23,55.75,1283028.00,"71,528,811.00","71,528,811.00",Consumer Discretionary,2620398,US67069D1081,NASDAQ
NPO,ENPRO INDUSTRIES INC,Equity,0.23,77.02,926604.00,"71,367,040.08","71,367,040.08",Industrials,2951292,US29355X1072,New York Stock Exchange Inc.
SFNC,SIMMONS FIRST NATIONAL CORP CLASS,Equity,0.23,54.55,1306600.00,"71,275,030.00","71,275,030.00",Financials,2810133,US8287302009,NASDAQ
AEL,AMERICAN EQUITY INVESTMENT LIFE HO,Equity,0.23,26.78,2656359.00,"71,137,294.02","71,137,294.02",Financials,2191300,US0256762065,New York Stock Exchange Inc.
UVV,UNIVERSAL CORP,Equity,0.23,63.95,1107429.00,"70,820,084.55","70,820,084.55",Consumer Staples,2923804,US9134561094,New York Stock Exchange Inc.
LZB,LA-Z-BOY INC,Equity,0.23,33.8,2094933.00,"70,808,735.40","70,808,735.40",Consumer Discretionary,2508405,US5053361078,New York Stock Exchange Inc.
LTXB,LEGACYTEXAS FINANCIAL GROUP INC,Equity,0.23,38.72,1827104.00,"70,745,466.88","70,745,466.88",Financials,BV2CL41,US52471Y1064,NASDAQ
BOFI,BOFI HOLDING INC,Equity,0.22,27.87,2531584.00,"70,555,246.08","70,555,246.08",Financials,B0637D4,US05566U1088,NASDAQ
PFS,PROVIDENT FINANCIAL SERVICES INC,Equity,0.22,26.52,2659361.00,"70,526,253.72","70,526,253.72",Financials,2171603,US74386T1051,New York Stock Exchange Inc.
SFBS,SERVISFIRST BANCSHARES INC,Equity,0.22,36.34,1929397.00,"70,114,286.98","70,114,286.98",Financials,BMH0MP5,US81768T1088,NASDAQ
SCL,STEPAN,Equity,0.22,82.17,847733.00,"69,658,220.61","69,658,220.61",Materials,2845005,US8585861003,New York Stock Exchange Inc.
FFBC,FIRST FINANCIAL BANCORP,Equity,0.22,25.6,2719852.00,"69,628,211.20","69,628,211.20",Financials,2352806,US3202091092,NASDAQ
ESE,ESCO TECHNOLOGIES INC,Equity,0.22,61.7,1118030.00,"68,982,451.00","68,982,451.00",Industrials,2321583,US2963151046,New York Stock Exchange Inc.
TREE,LENDINGTREE INC,Equity,0.22,220.6,311797.00,"68,782,418.20","68,782,418.20",Financials,BV8TD84,US52603B1070,NASDAQ
NBTB,NBT BANCORP INC,Equity,0.22,36.14,1903274.00,"68,784,322.36","68,784,322.36",Financials,2626459,US6287781024,NASDAQ
BRC,BRADY CORP CLASS A,Equity,0.22,33.2,2068101.00,"68,660,953.20","68,660,953.20",Industrials,2117726,US1046741062,New York Stock Exchange Inc.
AIN,ALBANY INTERNATIONAL CORP CLASS A,Equity,0.22,53.5,1266790.00,"67,773,265.00","67,773,265.00",Industrials,2012757,US0123481089,New York Stock Exchange Inc.
MTH,MERITAGE CORP,Equity,0.22,40.75,1660408.00,"67,661,626.00","67,661,626.00",Consumer Discretionary,2601326,US59001A1025,New York Stock Exchange Inc.
NTGR,NETGEAR INC,Equity,0.21,47.9,1407326.00,"67,410,915.40","67,410,915.40",Information Technology,2688363,US64111Q1040,NASDAQ
