BGS,B AND G FOODS INC,Equity,0.38,40.25,2793045.00,"112,420,061.25","112,420,061.25",Consumer Staples,B034L49,US05508R1068,New York Stock Exchange Inc.
FFIN,FIRST FINANCIAL BANKSHARES INC.,Equity,0.37,40.1,2779947.00,"111,475,874.70","111,475,874.70",Financials,2266026,US32020R1095,NASDAQ
BCPC,BALCHEM CORP.,Equity,0.37,82.42,1334925.00,"110,024,518.50","110,024,518.50",Materials,2072074,US0576652004,NASDAQ
GBCI,GLACIER BANCORP INC.,Equity,0.37,33.93,3230124.00,"109,598,107.32","109,598,107.32",Financials,2370585,US37637Q1058,NASDAQ
FUL,H.B. FULLER CO.,Equity,0.36,51.56,2110603.00,"108,822,690.68","108,822,690.68",Materials,2354664,US3596941068,New York Stock Exchange Inc.
B,BARNES GROUP INC.,Equity,0.36,51.34,2109369.00,"108,295,004.46","108,295,004.46",Industrials,2080732,US0678061096,New York Stock Exchange Inc.
NGVT,INGEVITY CORP,Equity,0.36,60.85,1774000.00,"107,947,900.00","107,947,900.00",Materials,BD4LHG4,US45688C1071,New York Stock Exchange Inc.
AKR,ACADIA REALTY TRUST REIT,Equity,0.36,30.06,3565378.00,"107,175,262.68","107,175,262.68",Real Estate,2566522,US0042391096,New York Stock Exchange Inc.
IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Equity,0.35,42.13,2516686.00,"106,027,981.18","106,027,981.18",Health Care,2248693,US4579852082,NASDAQ
AVA,AVISTA CORP.,Equity,0.35,39.05,2703144.00,"105,557,773.20","105,557,773.20",Utilities,2942605,US05379B1070,New York Stock Exchange Inc.
DORM,DORMAN PRODUCTS INC.,Equity,0.35,82.13,1284889.00,"105,527,933.57","105,527,933.57",Consumer Discretionary,2718594,US2582781009,NASDAQ
NEOG,NEOGEN CORP.,Equity,0.35,65.55,1604928.00,"105,203,030.40","105,203,030.40",Health Care,2630085,US6404911066,NASDAQ
GWB,GREAT WESTERN BANCORP INC,Equity,0.35,42.41,2466110.00,"104,587,725.10","104,587,725.10",Financials,BRHZ1X6,US3914161043,New York Stock Exchange Inc.
HA,HAWAIIAN HOLDINGS INC.,Equity,0.35,46.45,2245648.00,"104,310,349.60","104,310,349.60",Industrials,2408044,US4198791018,NASDAQ
FNGN,FINANCIAL ENGINES INC,Equity,0.35,43.55,2394431.00,"104,277,470.05","104,277,470.05",Financials,B65V2X6,US3174851002,NASDAQ
LCII,LCI INDUSTRIES,Equity,0.35,99.8,1040174.00,"103,809,365.20","103,809,365.20",Consumer Discretionary,BYQ44Y5,US50189K1034,New York Stock Exchange Inc.
VIAV,VIAVI SOLUTIONS INC,Equity,0.35,10.72,9674182.00,"103,707,231.04","103,707,231.04",Information Technology,BYXB201,US9255501051,NASDAQ
EGP,EASTGROUP PROPERTIES INC.,Equity,0.35,73.53,1408356.00,"103,556,416.68","103,556,416.68",Real Estate,2455761,US2772761019,New York Stock Exchange Inc.
CBU,COMMUNITY BANK SYSTEM INC.,Equity,0.34,54.98,1875412.00,"103,110,151.76","103,110,151.76",Financials,2222062,US2036071064,New York Stock Exchange Inc.
HOPE,HOPE BANCORP INC,Equity,0.34,19.17,5371192.00,"102,965,750.64","102,965,750.64",Financials,BYN87K7,US43940T1097,NASDAQ
VAC,MARRIOTT VACATIONS WORLDWIDE CORP.,Equity,0.34,99.93,1026380.00,"102,566,153.40","102,566,153.40",Consumer Discretionary,B45K9N8,US57164Y1073,New York Stock Exchange Inc.
ABM,ABM INDUSTRIES INC.,Equity,0.34,43.6,2338533.00,"101,960,038.80","101,960,038.80",Industrials,2024901,US0009571003,New York Stock Exchange Inc.
AIT,APPLIED INDUSTRIAL TECHNOLOGIES IN,Equity,0.34,61.85,1645776.00,"101,791,245.60","101,791,245.60",Industrials,2086309,US03820C1053,New York Stock Exchange Inc.
WWW,WOLVERINE WORLD WIDE INC.,Equity,0.34,24.97,4071067.00,"101,654,542.99","101,654,542.99",Consumer Discretionary,2977500,US9780971035,New York Stock Exchange Inc.
BCO,THE BRINKS COMPANY,Equity,0.34,53.45,1886865.00,"100,852,934.25","100,852,934.25",Industrials,2691305,US1096961040,New York Stock Exchange Inc.
DAR,DARLING INGREDIENTS INC,Equity,0.34,14.52,6920850.00,"100,490,742.00","100,490,742.00",Consumer Staples,2250289,US2372661015,New York Stock Exchange Inc.
FCFS,FIRSTCASH INC,Equity,0.33,49.15,2038840.00,"100,208,986.00","100,208,986.00",Financials,BZCG9B4,US33767D1054,New York Stock Exchange Inc.
FIVE,FIVE BELOW INC,Equity,0.33,43.31,2306023.00,"99,873,856.13","99,873,856.13",Consumer Discretionary,B85KFY9,US33829M1018,NASDAQ
IBKR,INTERACTIVE BROKERS GROUP INC.,Equity,0.33,34.72,2860650.00,"99,321,768.00","99,321,768.00",Financials,B1WT4X2,US45841N1072,NASDAQ
ONB,OLD NATIONAL BANCORP,Equity,0.33,17.35,5684987.00,"98,634,524.45","98,634,524.45",Financials,2658441,US6800331075,NASDAQ
ASGN,ON ASSIGNMENT INC.,Equity,0.33,48.53,2030046.00,"98,518,132.38","98,518,132.38",Industrials,2658720,US6821591087,New York Stock Exchange Inc.
TTEK,TETRA TECH INC.,Equity,0.33,40.85,2408295.00,"98,378,850.75","98,378,850.75",Industrials,2883890,US88162G1031,NASDAQ
RLI,RLI CORP.,Equity,0.32,60.02,1614241.00,"96,886,744.82","96,886,744.82",Financials,2719070,US7496071074,New York Stock Exchange Inc.
ROIC,RETAIL OPPORTUNITY INVESTMENTS COR,Equity,0.32,21.03,4602319.00,"96,786,768.57","96,786,768.57",Real Estate,B28YD08,US76131N1019,NASDAQ
HI,HILLENBRAND INC.,Equity,0.32,35.85,2686813.00,"96,322,246.05","96,322,246.05",Industrials,B2QGDP1,US4315711089,New York Stock Exchange Inc.
PLAY,DAVE AND BUSTERS ENTERTAINMENT INC,Equity,0.32,61.09,1576645.00,"96,317,243.05","96,317,243.05",Consumer Discretionary,B8SW166,US2383371091,NASDAQ
TIVO,TIVO CORP,Equity,0.32,18.75,5104628.00,"95,711,775.00","95,711,775.00",Information Technology,BD8FFY6,US88870P1066,NASDAQ
COLB,COLUMBIA BANKING SYSTEM INC.,Equity,0.32,38.99,2447955.00,"95,445,765.45","95,445,765.45",Financials,2176608,US1972361026,NASDAQ
EFII,ELECTRONICS FOR IMAGING INC.,Equity,0.32,48.83,1954686.00,"95,447,317.38","95,447,317.38",Information Technology,2310202,US2860821022,NASDAQ
ICUI,ICU MEDICAL INC.,Equity,0.32,152.7,625001.00,"95,437,652.70","95,437,652.70",Health Care,2451918,US44930G1076,NASDAQ
AKS,AK STEEL HOLDING CORP.,Equity,0.32,7.19,13245440.00,"95,234,713.60","95,234,713.60",Materials,2067735,US0015471081,New York Stock Exchange Inc.
AXE,ANIXTER INTERNATIONAL INC.,Equity,0.32,79.3,1196291.00,"94,865,876.30","94,865,876.30",Information Technology,2468844,US0352901054,New York Stock Exchange Inc.
PSB,PS BUSINESS PARKS REIT INC,Equity,0.31,114.76,821752.00,"94,304,259.52","94,304,259.52",Real Estate,2707956,US69360J1079,New York Stock Exchange Inc.
CVBF,CVB FINANCIAL CORP.,Equity,0.31,22.09,4256075.00,"94,016,696.75","94,016,696.75",Financials,2160645,US1266001056,NASDAQ
DRH,DIAMONDROCK HOSPITALITY CO.,Equity,0.31,11.15,8430902.00,"94,004,557.30","94,004,557.30",Real Estate,B090B96,US2527843013,New York Stock Exchange Inc.
ILG,ILG INC,Equity,0.31,20.96,4475964.00,"93,816,205.44","93,816,205.44",Consumer Discretionary,BYT3YH2,US44967H1014,NASDAQ
SMTC,SEMTECH CORP.,Equity,0.31,33.8,2764099.00,"93,426,546.20","93,426,546.20",Information Technology,2795542,US8168501018,NASDAQ
UNF,UNIFIRST CORP.,Equity,0.31,141.45,653982.00,"92,505,753.90","92,505,753.90",Industrials,2466428,US9047081040,New York Stock Exchange Inc.
MATW,MATTHEWS INTERNATIONAL CORP. CL A,Equity,0.31,67.65,1358308.00,"91,889,536.20","91,889,536.20",Industrials,2568090,US5771281012,NASDAQ
MOG.A,MOOG INC. CL A,Equity,0.31,67.35,1359039.00,"91,531,276.65","91,531,276.65",Industrials,2601218,US6153942023,New York Stock Exchange Inc.
PLCE,CHILDRENS PLACE INC,Equity,0.3,120.05,759673.00,"91,198,743.65","91,198,743.65",Consumer Discretionary,2106791,US1689051076,NASDAQ
LXP,LEXINGTON REALTY TRUST REIT,Equity,0.3,9.98,9108756.00,"90,905,384.88","90,905,384.88",Real Estate,2139151,US5290431015,New York Stock Exchange Inc.
CATM,CARDTRONICS PLC CLASS A,Equity,0.3,46.75,1923360.00,"89,917,080.00","89,917,080.00",Information Technology,BYT1841,GB00BYT18414,NASDAQ
ALGT,ALLEGIANT TRAVEL CO.,Equity,0.3,160.25,553494.00,"88,697,413.50","88,697,413.50",Industrials,B15M2C3,US01748X1028,NASDAQ
HAE,HAEMONETICS CORP.,Equity,0.3,40.57,2180891.00,"88,478,747.87","88,478,747.87",Health Care,2401195,US4050241003,New York Stock Exchange Inc.
KNX,KNIGHT TRANSPORTATION INC.,Equity,0.29,31.35,2812030.00,"88,157,140.50","88,157,140.50",Industrials,2487690,US4990641031,New York Stock Exchange Inc.
SWC,STILLWATER MINING,Equity,0.29,17.27,5093985.00,"87,973,120.95","87,973,120.95",Materials,2810531,US86074Q1022,New York Stock Exchange Inc.
SAFM,SANDERSON FARMS INC.,Equity,0.29,103.84,843024.00,"87,539,612.16","87,539,612.16",Consumer Staples,2774336,US8000131040,NASDAQ
SHOO,STEVEN MADDEN LTD.,Equity,0.29,38.55,2257725.00,"87,035,298.75","87,035,298.75",Consumer Discretionary,2553911,US5562691080,NASDAQ
EE,EL PASO ELECTRIC CO.,Equity,0.29,50.5,1715375.00,"86,626,437.50","86,626,437.50",Utilities,2851808,US2836778546,New York Stock Exchange Inc.
TREX,TREX INC CO,Equity,0.29,69.39,1245749.00,"86,442,523.11","86,442,523.11",Industrials,2483074,US89531P1057,New York Stock Exchange Inc.
LAD,LITHIA MOTORS INC. CL A,Equity,0.29,85.65,1006480.00,"86,205,012.00","86,205,012.00",Consumer Discretionary,2515030,US5367971034,New York Stock Exchange Inc.
JJSF,J&J SNACK FOODS CORP.,Equity,0.29,135.56,631365.00,"85,587,839.40","85,587,839.40",Consumer Staples,2469171,US4660321096,NASDAQ
ITRI,ITRON INC.,Equity,0.29,60.7,1407276.00,"85,421,653.20","85,421,653.20",Information Technology,2471949,US4657411066,NASDAQ
KS,KAPSTONE PAPER & PACKAGING CORP.,Equity,0.28,23.1,3689686.00,"85,231,746.60","85,231,746.60",Materials,B0L2NP0,US48562P1030,New York Stock Exchange Inc.
ZLTQ,ZELTIQ AESTHETICS INC,Equity,0.28,55.61,1527580.00,"84,948,723.80","84,948,723.80",Health Care,B715V43,US98933Q1085,NASDAQ
UFPI,UNIVERSAL FOREST PRODUCTS INC.,Equity,0.28,98.54,859721.00,"84,716,907.34","84,716,907.34",Industrials,2906496,US9135431040,NASDAQ
LGND,LIGAND PHARMACEUTICALS INC.,Equity,0.28,105.84,793283.00,"83,961,072.72","83,961,072.72",Health Care,2501578,US53220K5048,NASDAQ
UCBI,UNITED COMMUNITY BANKS INC.,Equity,0.28,27.69,3002204.00,"83,131,028.76","83,131,028.76",Financials,2862156,US90984P3038,NASDAQ
CPS,COOPER STANDARD HOLDINGS INC,Equity,0.28,110.93,746475.00,"82,806,471.75","82,806,471.75",Consumer Discretionary,B51JS17,US21676P1030,New York Stock Exchange Inc.
IIVI,II-VI INC.,Equity,0.28,36.05,2291943.00,"82,624,545.15","82,624,545.15",Information Technology,2452698,US9021041085,NASDAQ
MLI,MUELLER INDUSTRIES INC.,Equity,0.28,34.23,2410505.00,"82,511,586.15","82,511,586.15",Industrials,2609717,US6247561029,New York Stock Exchange Inc.
PLXS,PLEXUS CORP.,Equity,0.27,57.8,1423618.00,"82,285,120.40","82,285,120.40",Information Technology,2692160,US7291321005,NASDAQ
POWI,POWER INTEGRATIONS INC.,Equity,0.27,65.75,1240960.00,"81,593,120.00","81,593,120.00",Information Technology,2133045,US7392761034,NASDAQ
FMBI,FIRST MIDWEST BANCORP,Equity,0.27,23.68,3427728.00,"81,168,599.04","81,168,599.04",Financials,2341439,US3208671046,NASDAQ
AMN,AMN HEALTHCARE INC,Equity,0.27,40.6,1994301.00,"80,968,620.60","80,968,620.60",Health Care,2813552,US0017441017,New York Stock Exchange Inc.
CCMP,CABOT MICROELECTRONICS CORP.,Equity,0.27,76.61,1046732.00,"80,190,138.52","80,190,138.52",Information Technology,2572381,US12709P1030,NASDAQ
LTC,LTC PROPERTIES INC.,Equity,0.27,47.9,1665484.00,"79,776,683.60","79,776,683.60",Real Estate,2498788,US5021751020,New York Stock Exchange Inc.
MRCY,MERCURY SYSTEMS INC.,Equity,0.26,39.05,2018874.00,"78,837,029.70","78,837,029.70",Industrials,2144047,US5893781089,NASDAQ
AF,ASTORIA FINANCIAL CORP.,Equity,0.26,20.51,3837300.00,"78,703,023.00","78,703,023.00",Financials,2052689,US0462651045,New York Stock Exchange Inc.
HQY,HEALTHEQUITY INC,Equity,0.26,42.45,1845246.00,"78,330,692.70","78,330,692.70",Health Care,BP8XZL1,US42226A1079,NASDAQ
STMP,STAMPS.COM INC.,Equity,0.26,118.35,658151.00,"77,892,170.85","77,892,170.85",Information Technology,B013D75,US8528572006,NASDAQ
BRC,BRADY CORP. CL A,Equity,0.26,38.65,2014419.00,"77,857,294.35","77,857,294.35",Industrials,2117726,US1046741062,New York Stock Exchange Inc.
SBRA,SABRA HEALTHCARE REIT INC.,Equity,0.26,27.93,2747181.00,"76,728,765.33","76,728,765.33",Real Estate,B5NLBP6,US78573L1061,NASDAQ
BYD,BOYD GAMING CORP.,Equity,0.26,22.01,3479868.00,"76,591,894.68","76,591,894.68",Consumer Discretionary,2117232,US1033041013,New York Stock Exchange Inc.
IRBT,IROBOT CORP.,Equity,0.25,66.14,1148693.00,"75,974,555.02","75,974,555.02",Consumer Discretionary,B0J2NS5,US4627261005,NASDAQ
KFY,KORN/FERRY INTERNATIONAL,Equity,0.25,31.49,2399174.00,"75,549,989.26","75,549,989.26",Industrials,2386849,US5006432000,New York Stock Exchange Inc.
CBM,CAMBREX CORP.,Equity,0.25,55.05,1366890.00,"75,247,294.50","75,247,294.50",Health Care,2165811,US1320111073,New York Stock Exchange Inc.
UVV,UNIVERSAL CORP.,Equity,0.25,70.75,1061899.00,"75,129,354.25","75,129,354.25",Consumer Staples,2923804,US9134561094,New York Stock Exchange Inc.
BLD,TOPBUILD CORP,Equity,0.25,47,1598385.00,"75,124,095.00","75,124,095.00",Consumer Discretionary,BZ0P3W2,US89055F1030,New York Stock Exchange Inc.
SKYW,SKYWEST INC.,Equity,0.25,34.25,2193011.00,"75,110,626.75","75,110,626.75",Industrials,2814210,US8308791024,NASDAQ
CCOI,COGENT COMMUNICATIONS HOLDINGS INC,Equity,0.25,43.05,1735087.00,"74,695,495.35","74,695,495.35",Telecommunications,B06RWD1,US19239V3024,NASDAQ
KRG,KITE REALTY GROUP TRUST REIT,Equity,0.25,21.5,3461028.00,"74,412,102.00","74,412,102.00",Real Estate,BPBSZJ1,US49803T3005,New York Stock Exchange Inc.
MSTR,MICROSTRATEGY INC.,Equity,0.25,187.8,394815.00,"74,146,257.00","74,146,257.00",Information Technology,2974329,US5949724083,NASDAQ
HW,HEADWATERS INC.,Equity,0.25,23.48,3154172.00,"74,059,958.56","74,059,958.56",Materials,2229773,US42210P1021,New York Stock Exchange Inc.
INDB,INDEPENDENT BANK CORP.,Equity,0.25,65,1138975.00,"74,033,375.00","74,033,375.00",Financials,2447821,US4538361084,NASDAQ
CRZO,CARRIZO OIL AND GAS INC,Equity,0.25,28.66,2580717.00,"73,963,349.22","73,963,349.22",Energy,2092801,US1445771033,NASDAQ
SSD,SIMPSON MANUFACTURING CO.,Equity,0.25,43.09,1710310.00,"73,697,257.90","73,697,257.90",Industrials,2809250,US8290731053,New York Stock Exchange Inc.
KWR,QUAKER CHEMICAL CORP.,Equity,0.25,131.66,559355.00,"73,644,679.30","73,644,679.30",Materials,2715186,US7473161070,New York Stock Exchange Inc.
RH,RH,Equity,0.25,46.26,1590996.00,"73,599,474.96","73,599,474.96",Consumer Discretionary,BYXR425,US74967X1037,New York Stock Exchange Inc.
WTS,WATTS WATER TECHNOLOGIES INC. CL A,Equity,0.24,62.35,1168182.00,"72,836,147.70","72,836,147.70",Industrials,2943620,US9427491025,New York Stock Exchange Inc.
CWT,CALIFORNIA WATER SERVICE GROUP,Equity,0.24,35.85,2030661.00,"72,799,196.85","72,799,196.85",Utilities,2165383,US1307881029,New York Stock Exchange Inc.
APOG,APOGEE ENTERPRISES INC.,Equity,0.24,59.61,1214300.00,"72,384,423.00","72,384,423.00",Industrials,2046176,US0375981091,NASDAQ
NWBI,NORTHWEST BANCSHARES INC.,Equity,0.24,16.84,4288788.00,"72,223,189.92","72,223,189.92",Financials,B523Z73,US6673401039,NASDAQ
FFBC,FIRST FINANCIAL BANCORP (OHIO),Equity,0.24,27.45,2624591.00,"72,045,022.95","72,045,022.95",Financials,2352806,US3202091092,NASDAQ
AAT,AMERICAN ASSETS TRUST REIT INC,Equity,0.24,41.84,1719484.00,"71,943,210.56","71,943,210.56",Real Estate,B3NTLD4,US0240131047,New York Stock Exchange Inc.
HMSY,HMS HOLDINGS CORP.,Equity,0.24,20.33,3537517.00,"71,917,720.61","71,917,720.61",Health Care,2418043,US40425J1016,NASDAQ
NWN,NORTHWEST NATURAL GAS CO.,Equity,0.24,59.1,1209071.00,"71,456,096.10","71,456,096.10",Utilities,2649586,US6676551046,New York Stock Exchange Inc.
SRCI,SRC ENERGY INC,Equity,0.24,8.44,8442547.00,"71,255,096.68","71,255,096.68",Energy,BD8ZX20,US78470V1089,Nyse Mkt Llc
ABCB,AMERIS BANCORP,Equity,0.24,46.1,1544331.00,"71,193,659.10","71,193,659.10",Financials,2038849,US03076K1088,NASDAQ
MEI,METHODE ELECTRONICS INC.,Equity,0.24,45.6,1554503.00,"70,885,336.80","70,885,336.80",Information Technology,2583297,US5915202007,New York Stock Exchange Inc.
MNRO,MONRO MUFFLER BRAKE INC.,Equity,0.24,52.1,1360304.00,"70,871,838.40","70,871,838.40",Consumer Discretionary,2600088,US6102361010,NASDAQ
NSP,INSPERITY INC.,Equity,0.23,88.65,791838.00,"70,196,438.70","70,196,438.70",Industrials,2007281,US45778Q1076,New York Stock Exchange Inc.
XPER,XPERI CORP,Equity,0.23,33.95,2067165.00,"70,180,251.75","70,180,251.75",Information Technology,BYXQNK3,US98421B1008,NASDAQ
LTXB,LEGACYTEXAS FINANCIAL GROUP INC,Equity,0.23,39.9,1758801.00,"70,176,159.90","70,176,159.90",Financials,BV2CL41,US52471Y1064,NASDAQ
HMN,HORACE MANN EDUCATORS CORP.,Equity,0.23,41.05,1703719.00,"69,937,664.95","69,937,664.95",Financials,2437112,US4403271046,New York Stock Exchange Inc.
FELE,FRANKLIN ELECTRIC CO. INC.,Equity,0.23,43.05,1622930.00,"69,867,136.50","69,867,136.50",Industrials,2350383,US3535141028,NASDAQ
SFNC,SIMMONS FIRST NATIONAL CORP CLASS,Equity,0.23,55.15,1257935.00,"69,375,115.25","69,375,115.25",Financials,2810133,US8287302009,NASDAQ
NTRI,NUTRISYSTEM INC.,Equity,0.23,55.5,1247858.00,"69,256,119.00","69,256,119.00",Consumer Discretionary,2620398,US67069D1081,NASDAQ
MGLN,MAGELLAN HEALTH INC,Equity,0.23,69.05,996297.00,"68,794,307.85","68,794,307.85",Health Care,2307787,US5590792074,NASDAQ
NTGR,NETGEAR INC.,Equity,0.23,49.55,1387090.00,"68,730,309.50","68,730,309.50",Information Technology,2688363,US64111Q1040,NASDAQ
SFBS,SERVISFIRST BANCSHARES INC,Equity,0.23,36.38,1883007.00,"68,503,794.66","68,503,794.66",Financials,BMH0MP5,US81768T1088,NASDAQ
AWR,AMERICAN STATES WATER CO.,Equity,0.23,44.3,1544123.00,"68,404,648.90","68,404,648.90",Utilities,2267171,US0298991011,New York Stock Exchange Inc.
AJRD,AEROJET ROCKETDYNE HOLDINGS INC,Equity,0.23,21.7,3150689.00,"68,369,951.30","68,369,951.30",Industrials,BWD7PX9,US0078001056,New York Stock Exchange Inc.
SFLY,SHUTTERFLY INC.,Equity,0.23,48.29,1413520.00,"68,258,880.80","68,258,880.80",Consumer Discretionary,B188HK1,US82568P3047,NASDAQ
NBTB,NBT BANCORP INC.,Equity,0.23,37.07,1839149.00,"68,177,253.43","68,177,253.43",Financials,2626459,US6287781024,NASDAQ
OLLI,OLLIES BARGAIN OUTLET HOLDINGS INC,Equity,0.23,33.5,2017652.00,"67,591,342.00","67,591,342.00",Consumer Discretionary,BZ22B38,US6811161099,NASDAQ
EXLS,EXLSERVICE HOLDINGS INC.,Equity,0.22,47.36,1414196.00,"66,976,322.56","66,976,322.56",Information Technology,B07LST0,US3020811044,NASDAQ
BHE,BENCHMARK ELECTRONICS INC.,Equity,0.22,31.8,2096998.00,"66,684,536.40","66,684,536.40",Information Technology,2090816,US08160H1014,New York Stock Exchange Inc.
PFS,PROVIDENT FINANCIAL SERVICES INC.,Equity,0.22,25.85,2563444.00,"66,265,027.40","66,265,027.40",Financials,2171603,US74386T1051,New York Stock Exchange Inc.
SUPN,SUPERNUS PHARMACEUTICALS INC,Equity,0.22,31.3,2112283.00,"66,114,457.90","66,114,457.90",Health Care,B72ZBG4,US8684591089,NASDAQ
IOSP,INNOSPEC INC.,Equity,0.22,64.75,1020607.00,"66,084,303.25","66,084,303.25",Materials,2245597,US45768S1050,NASDAQ
BRKS,BROOKS AUTOMATION INC.,Equity,0.22,22.4,2933326.00,"65,706,502.40","65,706,502.40",Information Technology,2145460,US1143401024,NASDAQ
FN,FABRINET,Equity,0.22,42.03,1561660.00,"65,636,569.80","65,636,569.80",Information Technology,B4JSZL8,KYG3323L1005,New York Stock Exchange Inc.
ATU,ACTUANT CORP. CL A,Equity,0.22,26.35,2486012.00,"65,506,416.20","65,506,416.20",Industrials,2716792,US00508X2036,New York Stock Exchange Inc.
ROG,ROGERS CORP.,Equity,0.22,85.87,762414.00,"65,468,490.18","65,468,490.18",Information Technology,2746700,US7751331015,New York Stock Exchange Inc.
HUBG,HUB GROUP INC. CL A,Equity,0.22,46.4,1408361.00,"65,347,950.40","65,347,950.40",Industrials,2407632,US4433201062,NASDAQ
SCL,STEPAN CO.,Equity,0.22,78.81,823819.00,"64,925,175.39","64,925,175.39",Materials,2845005,US8585861003,New York Stock Exchange Inc.
WDFC,WD-40 CO.,Equity,0.22,108.95,595736.00,"64,905,437.20","64,905,437.20",Consumer Staples,2944742,US9292361071,NASDAQ
