WAGE,WAGEWORKS INC,Equity,0.38,73.8,1556640.00,"114,880,032.00","114,880,032.00",Industrials,B6WG4R2,US9304271094,New York Stock Exchange Inc.
FIVE,FIVE BELOW INC,Equity,0.38,49.12,2311230.00,"113,527,617.60","113,527,617.60",Consumer Discretionary,B85KFY9,US33829M1018,NASDAQ
CMD,CANTEL MEDICAL CORP,Equity,0.38,74.41,1522701.00,"113,304,181.41","113,304,181.41",Health Care,2188153,US1380981084,New York Stock Exchange Inc.
VAC,MARRIOTT VACATIONS WORLDWIDE CORP,Equity,0.38,110.18,1027004.00,"113,155,300.72","113,155,300.72",Consumer Discretionary,B45K9N8,US57164Y1073,New York Stock Exchange Inc.
NGVT,INGEVITY CORP,Equity,0.37,63.23,1772166.00,"112,054,056.18","112,054,056.18",Materials,BD4LHG4,US45688C1071,New York Stock Exchange Inc.
FUL,HB FULLER,Equity,0.37,52.83,2115615.00,"111,767,940.45","111,767,940.45",Materials,2354664,US3596941068,New York Stock Exchange Inc.
FFIN,FIRST FINANCIAL BANKSHARES INC,Equity,0.37,39.95,2784292.00,"111,232,465.40","111,232,465.40",Financials,2266026,US32020R1095,NASDAQ
EGP,EASTGROUP PROPERTIES REIT INC,Equity,0.37,78.25,1403192.00,"109,799,774.00","109,799,774.00",Real Estate,2455761,US2772761019,New York Stock Exchange Inc.
AVA,AVISTA CORP,Equity,0.36,40.34,2708679.00,"109,268,110.86","109,268,110.86",Utilities,2942605,US05379B1070,New York Stock Exchange Inc.
GBCI,GLACIER BANCORP INC,Equity,0.36,33.78,3222561.00,"108,858,110.58","108,858,110.58",Financials,2370585,US37637Q1058,NASDAQ
BCPC,BALCHEM CORP,Equity,0.36,81.16,1338703.00,"108,649,135.48","108,649,135.48",Materials,2072074,US0576652004,NASDAQ
ILG,ILG INC,Equity,0.36,24.11,4458132.00,"107,485,562.52","107,485,562.52",Consumer Discretionary,BYT3YH2,US44967H1014,NASDAQ
DORM,DORMAN PRODUCTS INC,Equity,0.35,83.15,1276397.00,"106,132,410.55","106,132,410.55",Consumer Discretionary,2718594,US2582781009,NASDAQ
TTEK,TETRA TECH INC,Equity,0.35,43.95,2414666.00,"106,124,570.70","106,124,570.70",Industrials,2883890,US88162G1031,NASDAQ
FCFS,FIRSTCASH INC,Equity,0.35,51.95,2034965.00,"105,716,431.75","105,716,431.75",Financials,BZCG9B4,US33767D1054,New York Stock Exchange Inc.
ASGN,ON ASSIGNMENT INC,Equity,0.35,51.77,2037883.00,"105,501,202.91","105,501,202.91",Industrials,2658720,US6821591087,New York Stock Exchange Inc.
LCII,LCI INDUSTRIES,Equity,0.35,101.15,1042944.00,"105,493,785.60","105,493,785.60",Consumer Discretionary,BYQ44Y5,US50189K1034,New York Stock Exchange Inc.
AIT,APPLIED INDUSTRIAL TECHNOLOGIES IN,Equity,0.35,64,1644077.00,"105,220,928.00","105,220,928.00",Industrials,2086309,US03820C1053,New York Stock Exchange Inc.
DAR,DARLING INGREDIENTS INC,Equity,0.35,15.13,6939644.00,"104,996,813.72","104,996,813.72",Consumer Staples,2250289,US2372661015,New York Stock Exchange Inc.
CBU,COMMUNITY BANK SYSTEM INC,Equity,0.35,55.95,1876379.00,"104,983,405.05","104,983,405.05",Financials,2222062,US2036071064,New York Stock Exchange Inc.
AKR,ACADIA REALTY TRUST REIT TRUST,Equity,0.34,29.08,3549484.00,"103,218,994.72","103,218,994.72",Real Estate,2566522,US0042391096,New York Stock Exchange Inc.
FNGN,FINANCIAL ENGINES INC,Equity,0.34,42.5,2407983.00,"102,339,277.50","102,339,277.50",Financials,B65V2X6,US3174851002,NASDAQ
GWB,GREAT WESTERN BANCORP INC,Equity,0.34,41.2,2472069.00,"101,849,242.80","101,849,242.80",Financials,BRHZ1X6,US3914161043,New York Stock Exchange Inc.
ABM,ABM INDUSTRIES INC,Equity,0.34,43.19,2336125.00,"100,897,238.75","100,897,238.75",Industrials,2024901,US0009571003,New York Stock Exchange Inc.
PLAY,DAVE AND BUSTERS ENTERTAINMENT INC,Equity,0.34,64.01,1575018.00,"100,816,902.18","100,816,902.18",Consumer Discretionary,B8SW166,US2383371091,NASDAQ
TIVO,TIVO CORP,Equity,0.34,19.75,5095871.00,"100,643,452.25","100,643,452.25",Information Technology,BD8FFY6,US88870P1066,NASDAQ
PSB,PS BUSINESS PARKS REIT INC,Equity,0.33,121.54,824710.00,"100,235,253.40","100,235,253.40",Real Estate,2707956,US69360J1079,New York Stock Exchange Inc.
IBKR,INTERACTIVE BROKERS GROUP INC CLAS,Equity,0.33,34.83,2865337.00,"99,799,687.71","99,799,687.71",Financials,B1WT4X2,US45841N1072,NASDAQ
NEOG,NEOGEN CORP,Equity,0.33,62.33,1600184.00,"99,739,468.72","99,739,468.72",Health Care,2630085,US6404911066,NASDAQ
HI,HILLENBRAND INC,Equity,0.33,36.9,2684045.00,"99,041,260.50","99,041,260.50",Industrials,B2QGDP1,US4315711089,New York Stock Exchange Inc.
LITE,LUMENTUM HOLDINGS INC,Equity,0.33,42.75,2308827.00,"98,702,354.25","98,702,354.25",Information Technology,BYM9ZP2,US55024U1097,NASDAQ
HOPE,HOPE BANCORP INC,Equity,0.33,18.31,5356713.00,"98,081,415.03","98,081,415.03",Financials,BYN87K7,US43940T1097,NASDAQ
WWW,WOLVERINE WORLD WIDE INC,Equity,0.33,24.11,4066870.00,"98,052,235.70","98,052,235.70",Consumer Discretionary,2977500,US9780971035,New York Stock Exchange Inc.
SAFM,SANDERSON FARMS INC,Equity,0.33,115.78,843643.00,"97,676,986.54","97,676,986.54",Consumer Staples,2774336,US8000131040,NASDAQ
AXE,ANIXTER INTERNATIONAL INC,Equity,0.32,81.55,1195060.00,"97,457,143.00","97,457,143.00",Information Technology,2468844,US0352901054,New York Stock Exchange Inc.
COLB,COLUMBIA BANKING SYSTEM INC,Equity,0.32,39.51,2451731.00,"96,867,891.81","96,867,891.81",Financials,2176608,US1972361026,NASDAQ
VIAV,VIAVI SOLUTIONS INC,Equity,0.32,10,9657287.00,"96,572,870.00","96,572,870.00",Information Technology,BYXB201,US9255501051,NASDAQ
LAD,LITHIA MOTORS INC CLASS A,Equity,0.32,95.55,1005447.00,"96,070,460.85","96,070,460.85",Consumer Discretionary,2515030,US5367971034,New York Stock Exchange Inc.
ICUI,ICU MEDICAL INC,Equity,0.32,153.8,624364.00,"96,027,183.20","96,027,183.20",Health Care,2451918,US44930G1076,NASDAQ
KNX,KNIGHT TRANSPORTATION INC,Equity,0.32,34.3,2791334.00,"95,742,756.20","95,742,756.20",Industrials,2487690,US4990641031,New York Stock Exchange Inc.
ONB,OLD NATIONAL BANCORP,Equity,0.32,16.8,5697449.00,"95,717,143.20","95,717,143.20",Financials,2658441,US6800331075,NASDAQ
ROIC,RETAIL OPPORTUNITY INVESTMENTS REI,Equity,0.32,20.6,4607575.00,"94,916,045.00","94,916,045.00",Real Estate,B28YD08,US76131N1019,NASDAQ
SMTC,SEMTECH CORP,Equity,0.31,34.15,2734727.00,"93,390,927.05","93,390,927.05",Information Technology,2795542,US8168501018,NASDAQ
MATW,MATTHEWS INTERNATIONAL CORP CLASS,Equity,0.31,68.55,1361620.00,"93,339,051.00","93,339,051.00",Industrials,2568090,US5771281012,NASDAQ
MOGA,MOOG INC CLASS A,Equity,0.31,68.65,1359313.00,"93,316,837.45","93,316,837.45",Industrials,2601218,US6153942023,New York Stock Exchange Inc.
DRH,DIAMONDROCK HOSPITALITY REIT,Equity,0.31,11.01,8439218.00,"92,915,790.18","92,915,790.18",Real Estate,B090B96,US2527843013,New York Stock Exchange Inc.
LXP,LEXINGTON REALTY TRUST REIT TRUST,Equity,0.31,10.17,9121857.00,"92,769,285.69","92,769,285.69",Real Estate,2139151,US5290431015,New York Stock Exchange Inc.
RLI,RLI CORP,Equity,0.31,57.22,1612903.00,"92,290,309.66","92,290,309.66",Financials,2719070,US7496071074,New York Stock Exchange Inc.
HAE,HAEMONETICS CORP,Equity,0.31,41.88,2192703.00,"91,830,401.64","91,830,401.64",Health Care,2401195,US4050241003,New York Stock Exchange Inc.
CVBF,CVB FINANCIAL CORP,Equity,0.3,21.54,4251192.00,"91,570,675.68","91,570,675.68",Financials,2160645,US1266001056,NASDAQ
ITRI,ITRON INC,Equity,0.3,64.85,1399507.00,"90,758,028.95","90,758,028.95",Information Technology,2471949,US4657411066,NASDAQ
TREX,TREX INC,Equity,0.3,73.19,1239313.00,"90,705,318.47","90,705,318.47",Industrials,2483074,US89531P1057,New York Stock Exchange Inc.
IRBT,IROBOT CORP,Equity,0.3,79.74,1136661.00,"90,637,348.14","90,637,348.14",Consumer Discretionary,B0J2NS5,US4627261005,NASDAQ
UNF,UNIFIRST CORP,Equity,0.3,139.2,650973.00,"90,615,441.60","90,615,441.60",Industrials,2466428,US9047081040,New York Stock Exchange Inc.
EFII,ELECTRONICS FOR IMAGING INC,Equity,0.3,45.78,1952663.00,"89,392,912.14","89,392,912.14",Information Technology,2310202,US2860821022,NASDAQ
LGND,LIGAND PHARMACEUTICALS INC,Equity,0.3,111.17,800637.00,"89,006,815.29","89,006,815.29",Health Care,2501578,US53220K5048,NASDAQ
EE,EL PASO ELECTRIC,Equity,0.29,51.6,1710903.00,"88,282,594.80","88,282,594.80",Utilities,2851808,US2836778546,New York Stock Exchange Inc.
PLCE,CHILDRENS PLACE INC,Equity,0.29,114.8,758881.00,"87,119,538.80","87,119,538.80",Consumer Discretionary,2106791,US1689051076,NASDAQ
SHOO,STEVEN MADDEN LTD,Equity,0.29,38.05,2272340.00,"86,462,537.00","86,462,537.00",Consumer Discretionary,2553911,US5562691080,NASDAQ
JJSF,J AND J SNACK FOODS CORP,Equity,0.28,134.58,631599.00,"85,000,593.42","85,000,593.42",Consumer Staples,2469171,US4660321096,NASDAQ
CPS,COOPER STANDARD HOLDINGS INC,Equity,0.28,113.07,745712.00,"84,317,655.84","84,317,655.84",Consumer Discretionary,B51JS17,US21676P1030,New York Stock Exchange Inc.
HQY,HEALTHEQUITY INC,Equity,0.28,45.52,1841690.00,"83,833,728.80","83,833,728.80",Health Care,BP8XZL1,US42226A1079,NASDAQ
AKS,AK STEEL HOLDING CORP,Equity,0.28,6.34,13218505.00,"83,805,321.70","83,805,321.70",Materials,2067735,US0015471081,New York Stock Exchange Inc.
CCMP,CABOT MICROELECTRONICS CORP,Equity,0.28,78.35,1054330.00,"82,606,755.50","82,606,755.50",Information Technology,2572381,US12709P1030,NASDAQ
AMN,AMN HEALTHCARE INC,Equity,0.27,40.85,2014092.00,"82,275,658.20","82,275,658.20",Health Care,2813552,US0017441017,New York Stock Exchange Inc.
UCBI,UNITED COMMUNITY BANKS INC,Equity,0.27,27.35,2994681.00,"81,904,525.35","81,904,525.35",Financials,2862156,US90984P3038,NASDAQ
UFPI,UNIVERSAL FOREST PRODUCTS INC,Equity,0.27,95.29,859028.00,"81,856,778.12","81,856,778.12",Industrials,2906496,US9135431040,NASDAQ
POWI,POWER INTEGRATIONS INC,Equity,0.27,65.95,1239467.00,"81,742,848.65","81,742,848.65",Information Technology,2133045,US7392761034,NASDAQ
BLD,TOPBUILD CORP,Equity,0.27,51.19,1592237.00,"81,506,612.03","81,506,612.03",Consumer Discretionary,BZ0P3W2,US89055F1030,New York Stock Exchange Inc.
SKYW,SKYWEST INC,Equity,0.27,37.2,2190756.00,"81,496,123.20","81,496,123.20",Industrials,2814210,US8308791024,NASDAQ
CBM,CAMBREX CORP,Equity,0.27,59.35,1365479.00,"81,041,178.65","81,041,178.65",Health Care,2165811,US1320111073,New York Stock Exchange Inc.
KWR,QUAKER CHEMICAL CORP,Equity,0.27,144.6,558770.00,"80,798,142.00","80,798,142.00",Materials,2715186,US7473161070,New York Stock Exchange Inc.
ALGT,ALLEGIANT TRAVEL,Equity,0.27,145.4,554694.00,"80,652,507.60","80,652,507.60",Industrials,B15M2C3,US01748X1028,NASDAQ
CATM,CARDTRONICS PLC CLASS A,Equity,0.27,41.58,1923218.00,"79,967,404.44","79,967,404.44",Information Technology,BYT1841,GB00BYT18414,NASDAQ
LTC,LTC PROPERTIES REIT INC,Equity,0.27,47.84,1671042.00,"79,942,649.28","79,942,649.28",Real Estate,2498788,US5021751020,New York Stock Exchange Inc.
BYD,BOYD GAMING CORP,Equity,0.26,22.68,3476272.00,"78,841,848.96","78,841,848.96",Consumer Discretionary,2117232,US1033041013,New York Stock Exchange Inc.
ROG,ROGERS CORP,Equity,0.26,102.94,762252.00,"78,466,220.88","78,466,220.88",Information Technology,2746700,US7751331015,New York Stock Exchange Inc.
AF,ASTORIA FINANCIAL CORP,Equity,0.26,20.39,3846709.00,"78,434,396.51","78,434,396.51",Financials,2052689,US0462651045,New York Stock Exchange Inc.
BRC,BRADY CORP CLASS A,Equity,0.26,38.95,2012333.00,"78,380,370.35","78,380,370.35",Industrials,2117726,US1046741062,New York Stock Exchange Inc.
UVV,UNIVERSAL CORP,Equity,0.26,73.45,1067082.00,"78,377,172.90","78,377,172.90",Consumer Staples,2923804,US9134561094,New York Stock Exchange Inc.
KS,KAPSTONE PAPER AND PACKAGING CORP,Equity,0.26,21.09,3711468.00,"78,274,860.12","78,274,860.12",Materials,B0L2NP0,US48562P1030,New York Stock Exchange Inc.
KFY,KORN FERRY INTERNATIONAL,Equity,0.26,32.4,2411381.00,"78,128,744.40","78,128,744.40",Industrials,2386849,US5006432000,New York Stock Exchange Inc.
CCOI,COGENT COMMUNICATIONS HOLDINGS INC,Equity,0.26,45,1729184.00,"77,813,280.00","77,813,280.00",Telecommunications,B06RWD1,US19239V3024,NASDAQ
FMBI,FIRST MIDWEST BANCORP INC,Equity,0.26,22.71,3422062.00,"77,715,028.02","77,715,028.02",Financials,2341439,US3208671046,NASDAQ
OLLI,OLLIES BARGAIN OUTLET HOLDINGS INC,Equity,0.26,38.3,2022179.00,"77,449,455.70","77,449,455.70",Consumer Discretionary,BZ22B38,US6811161099,NASDAQ
MLI,MUELLER INDUSTRIES INC,Equity,0.26,32.04,2407895.00,"77,148,955.80","77,148,955.80",Industrials,2609717,US6247561029,New York Stock Exchange Inc.
IIVI,II VI INC,Equity,0.25,33.15,2274093.00,"75,386,182.95","75,386,182.95",Information Technology,2452698,US9021041085,NASDAQ
MRCY,MERCURY SYSTEMS INC,Equity,0.25,37.38,2007164.00,"75,027,790.32","75,027,790.32",Industrials,2144047,US5893781089,NASDAQ
MSTR,MICROSTRATEGY INC CLASS A,Equity,0.25,190.17,394401.00,"75,003,238.17","75,003,238.17",Information Technology,2974329,US5949724083,NASDAQ
SBRA,SABRA HEALTH CARE REIT INC,Equity,0.25,27.19,2757032.00,"74,963,700.08","74,963,700.08",Real Estate,B5NLBP6,US78573L1061,NASDAQ
HW,HEADWATERS INC,Equity,0.25,23.76,3150918.00,"74,865,811.68","74,865,811.68",Materials,2229773,US42210P1021,New York Stock Exchange Inc.
PLXS,PLEXUS CORP,Equity,0.25,51.99,1423265.00,"73,995,547.35","73,995,547.35",Information Technology,2692160,US7291321005,NASDAQ
AAT,AMERICAN ASSETS TRUST REIT INC TRU,Equity,0.25,42.83,1726260.00,"73,935,715.80","73,935,715.80",Real Estate,B3NTLD4,US0240131047,New York Stock Exchange Inc.
BRKS,BROOKS AUTOMATION INC,Equity,0.24,25.26,2902085.00,"73,306,667.10","73,306,667.10",Information Technology,2145460,US1143401024,NASDAQ
SFLY,SHUTTERFLY INC,Equity,0.24,51.9,1412064.00,"73,286,121.60","73,286,121.60",Consumer Discretionary,B188HK1,US82568P3047,NASDAQ
ABCB,AMERIS BANCORP,Equity,0.24,47.1,1549477.00,"72,980,366.70","72,980,366.70",Financials,2038849,US03076K1088,NASDAQ
WTS,WATTS WATER TECHNOLOGIES INC CLASS,Equity,0.24,62.2,1173079.00,"72,965,513.80","72,965,513.80",Industrials,2943620,US9427491025,New York Stock Exchange Inc.
FFBC,FIRST FINANCIAL BANCORP,Equity,0.24,27.65,2621886.00,"72,495,147.90","72,495,147.90",Financials,2352806,US3202091092,NASDAQ
CWT,CALIFORNIA WATER SERVICE GROUP,Equity,0.24,35.7,2028557.00,"72,419,484.90","72,419,484.90",Utilities,2165383,US1307881029,New York Stock Exchange Inc.
HMSY,HMS HOLDINGS CORP,Equity,0.24,20.47,3533858.00,"72,338,073.26","72,338,073.26",Health Care,2418043,US40425J1016,NASDAQ
INDB,INDEPENDENT BANK CORP,Equity,0.24,63.3,1142555.00,"72,323,731.50","72,323,731.50",Financials,2447821,US4538361084,NASDAQ
NSP,INSPERITY INC,Equity,0.24,91.35,791030.00,"72,260,590.50","72,260,590.50",Industrials,2007281,US45778Q1076,New York Stock Exchange Inc.
NWN,NORTHWEST NATURAL GAS,Equity,0.24,59.6,1209809.00,"72,104,616.40","72,104,616.40",Utilities,2649586,US6676551046,New York Stock Exchange Inc.
MNRO,MONRO MUFFLER BRAKE INC,Equity,0.24,51.85,1372187.00,"71,147,895.95","71,147,895.95",Consumer Discretionary,2600088,US6102361010,NASDAQ
SSD,SIMPSON MANUFACTURING INC,Equity,0.24,41.71,1702190.00,"70,998,344.90","70,998,344.90",Industrials,2809250,US8290731053,New York Stock Exchange Inc.
SFBS,SERVISFIRST BANCSHARES INC,Equity,0.24,37.8,1872849.00,"70,793,692.20","70,793,692.20",Financials,BMH0MP5,US81768T1088,NASDAQ
AJRD,AEROJET ROCKETDYNE HOLDINGS INC,Equity,0.23,22.41,3147435.00,"70,534,018.35","70,534,018.35",Industrials,BWD7PX9,US0078001056,New York Stock Exchange Inc.
KRG,KITE REALTY GROUP TRUST REIT TRUST,Equity,0.23,20.36,3461028.00,"70,466,530.08","70,466,530.08",Real Estate,BPBSZJ1,US49803T3005,New York Stock Exchange Inc.
MMSI,MERIT MEDICAL SYSTEMS INC,Equity,0.23,33.7,2079560.00,"70,081,172.00","70,081,172.00",Health Care,2580555,US5898891040,NASDAQ
NBTB,NBT BANCORP INC,Equity,0.23,38.18,1833858.00,"70,016,698.44","70,016,698.44",Financials,2626459,US6287781024,NASDAQ
STMP,STAMPS.COM INC,Equity,0.23,106.15,657467.00,"69,790,122.05","69,790,122.05",Information Technology,B013D75,US8528572006,NASDAQ
SCL,STEPAN,Equity,0.23,84.8,822975.00,"69,788,280.00","69,788,280.00",Materials,2845005,US8585861003,New York Stock Exchange Inc.
NWBI,NORTHWEST BANCSHARES INC,Equity,0.23,16.14,4308003.00,"69,531,168.42","69,531,168.42",Financials,B523Z73,US6673401039,NASDAQ
XPER,XPERI CORP,Equity,0.23,33.6,2056429.00,"69,096,014.40","69,096,014.40",Information Technology,BYXQNK3,US98421B1008,NASDAQ
MEI,METHODE ELECTRONICS INC,Equity,0.23,44.55,1549189.00,"69,016,369.95","69,016,369.95",Information Technology,2583297,US5915202007,New York Stock Exchange Inc.
AWR,AMERICAN STATES WATER,Equity,0.23,44.52,1548313.00,"68,930,894.76","68,930,894.76",Utilities,2267171,US0298991011,New York Stock Exchange Inc.
SFNC,SIMMONS FIRST NATIONAL CORP CLASS,Equity,0.23,54.65,1259084.00,"68,808,940.60","68,808,940.60",Financials,2810133,US8287302009,NASDAQ
CORE,CORE MARK HOLDING INC,Equity,0.23,35.02,1961735.00,"68,699,959.70","68,699,959.70",Consumer Discretionary,B0637B2,US2186811046,NASDAQ
MGLN,MAGELLAN HEALTH INC,Equity,0.23,68.8,997479.00,"68,626,555.20","68,626,555.20",Health Care,2307787,US5590792074,NASDAQ
SUPN,SUPERNUS PHARMACEUTICALS INC,Equity,0.23,32.6,2103735.00,"68,581,761.00","68,581,761.00",Health Care,B72ZBG4,US8684591089,NASDAQ
ATU,ACTUANT CORP CLASS A,Equity,0.23,27.3,2507736.00,"68,461,192.80","68,461,192.80",Industrials,2716792,US00508X2036,New York Stock Exchange Inc.
RH,RH,Equity,0.23,47.97,1412612.00,"67,762,997.64","67,762,997.64",Consumer Discretionary,BYXR425,US74967X1037,New York Stock Exchange Inc.
FWRD,FORWARD AIR CORP,Equity,0.22,53.17,1267705.00,"67,403,874.85","67,403,874.85",Industrials,2510790,US3498531017,NASDAQ
EXLS,EXLSERVICE HOLDINGS INC,Equity,0.22,47.71,1412740.00,"67,401,825.40","67,401,825.40",Information Technology,B07LST0,US3020811044,NASDAQ
IOSP,INNOSPEC INC,Equity,0.22,66,1019556.00,"67,290,696.00","67,290,696.00",Materials,2245597,US45768S1050,NASDAQ
LTXB,LEGACYTEXAS FINANCIAL GROUP INC,Equity,0.22,37.81,1762028.00,"66,622,278.68","66,622,278.68",Financials,BV2CL41,US52471Y1064,NASDAQ
NTRI,NUTRISYSTEM INC,Equity,0.22,53.45,1245295.00,"66,561,017.75","66,561,017.75",Consumer Discretionary,2620398,US67069D1081,NASDAQ
FELE,FRANKLIN ELECTRIC INC,Equity,0.22,41.1,1617922.00,"66,496,594.20","66,496,594.20",Industrials,2350383,US3535141028,NASDAQ
KLIC,KULICKE AND SOFFA INDUSTRIES INC,Equity,0.22,22.32,2978834.00,"66,487,574.88","66,487,574.88",Information Technology,2498001,US5012421013,NASDAQ
BHE,BENCHMARK ELECTRONICS INC,Equity,0.22,31.7,2094842.00,"66,406,491.40","66,406,491.40",Information Technology,2090816,US08160H1014,New York Stock Exchange Inc.
EXPO,EXPONENT INC,Equity,0.22,61.15,1084558.00,"66,320,721.70","66,320,721.70",Industrials,2330318,US30214U1025,NASDAQ
HMN,HORACE MANN EDUCATORS CORP,Equity,0.22,38.65,1709743.00,"66,081,566.95","66,081,566.95",Financials,2437112,US4403271046,New York Stock Exchange Inc.
CBL,CBL AND ASSOCIATES PROPERTIES REIT,Equity,0.22,9.25,7134806.00,"65,996,955.50","65,996,955.50",Real Estate,2167475,US1248301004,New York Stock Exchange Inc.
APOG,APOGEE ENTERPRISES INC,Equity,0.22,54.5,1205643.00,"65,707,543.50","65,707,543.50",Industrials,2046176,US0375981091,NASDAQ
PFS,PROVIDENT FINANCIAL SERVICES INC,Equity,0.22,25.69,2557599.00,"65,704,718.31","65,704,718.31",Financials,2171603,US74386T1051,New York Stock Exchange Inc.
NTGR,NETGEAR INC,Equity,0.22,47.15,1390364.00,"65,555,662.60","65,555,662.60",Information Technology,2688363,US64111Q1040,NASDAQ
CRZO,CARRIZO OIL AND GAS INC,Equity,0.22,25.15,2578057.00,"64,838,133.55","64,838,133.55",Energy,2092801,US1445771033,NASDAQ
GDOT,GREEN DOT CORP CLASS A,Equity,0.22,34.29,1885796.00,"64,663,944.84","64,663,944.84",Financials,B3WNNP3,US39304D1028,New York Stock Exchange Inc.
OMCL,OMNICELL INC,Equity,0.21,41.4,1555469.00,"64,396,416.60","64,396,416.60",Health Care,2789523,US68213N1090,NASDAQ
