FIVE,FIVE BELOW INC,Equity,0.38,49.37,2348968.00,"115,968,550.16","115,968,550.16",Consumer Discretionary,B85KFY9,US33829M1018,NASDAQ
WWW,WOLVERINE WORLD WIDE INC,Equity,0.38,28.01,4134810.00,"115,816,028.10","115,816,028.10",Consumer Discretionary,2977500,US9780971035,New York Stock Exchange Inc.
SJI,S JERSEY INDS INC,Equity,0.38,34.17,3373795.00,"115,282,575.15","115,282,575.15",Utilities,2825933,US8385181081,New York Stock Exchange Inc.
AVA,AVISTA CORP,Equity,0.38,42.46,2709520.00,"115,046,219.20","115,046,219.20",Utilities,2942605,US05379B1070,New York Stock Exchange Inc.
WAGE,WAGEWORKS INC,Equity,0.37,67.2,1685727.00,"113,280,854.40","113,280,854.40",Industrials,B6WG4R2,US9304271094,New York Stock Exchange Inc.
ASGN,ON ASSIGNMENT INC,Equity,0.37,54.15,2072906.00,"112,247,859.90","112,247,859.90",Industrials,2658720,US6821591087,New York Stock Exchange Inc.
NEOG,NEOGEN CORP,Equity,0.37,69.11,1623834.00,"112,223,167.74","112,223,167.74",Health Care,2630085,US6404911066,NASDAQ
TTEK,TETRA TECH INC,Equity,0.37,45.75,2438385.00,"111,556,113.75","111,556,113.75",Industrials,2883890,US88162G1031,NASDAQ
ICUI,ICU MEDICAL INC,Equity,0.36,172.5,642033.00,"110,750,692.50","110,750,692.50",Health Care,2451918,US44930G1076,NASDAQ
PSB,PS BUSINESS PARKS REIT INC,Equity,0.36,132.39,835122.00,"110,561,801.58","110,561,801.58",Real Estate,2707956,US69360J1079,New York Stock Exchange Inc.
FUL,HB FULLER,Equity,0.36,51.11,2155545.00,"110,169,904.95","110,169,904.95",Materials,2354664,US3596941068,New York Stock Exchange Inc.
DAR,DARLING INGREDIENTS INC,Equity,0.36,15.74,6992872.00,"110,067,805.28","110,067,805.28",Consumer Staples,2250289,US2372661015,New York Stock Exchange Inc.
SLCA,US SILICA HOLDINGS INC,Equity,0.36,35.49,3096466.00,"109,893,578.34","109,893,578.34",Energy,B7GGNT0,US90346E1038,New York Stock Exchange Inc.
LCII,LCI INDUSTRIES,Equity,0.36,102.4,1062538.00,"108,803,891.20","108,803,891.20",Consumer Discretionary,BYQ44Y5,US50189K1034,New York Stock Exchange Inc.
AEIS,ADVANCED ENERGY INDUSTRIES INC,Equity,0.36,64.69,1681383.00,"108,768,666.27","108,768,666.27",Information Technology,2049175,US0079731008,NASDAQ
IBKR,INTERACTIVE BROKERS GROUP INC CLAS,Equity,0.36,37.42,2901125.00,"108,560,097.50","108,560,097.50",Financials,B1WT4X2,US45841N1072,NASDAQ
HA,HAWAIIAN HOLDINGS INC,Equity,0.35,46.95,2268021.00,"106,483,585.95","106,483,585.95",Industrials,2408044,US4198791018,NASDAQ
DORM,DORMAN PRODUCTS INC,Equity,0.35,82.77,1277804.00,"105,763,837.08","105,763,837.08",Consumer Discretionary,2718594,US2582781009,NASDAQ
PLAY,DAVE AND BUSTERS ENTERTAINMENT INC,Equity,0.35,66.51,1589739.00,"105,733,540.89","105,733,540.89",Consumer Discretionary,B8SW166,US2383371091,NASDAQ
BCPC,BALCHEM CORP,Equity,0.35,77.71,1355279.00,"105,318,731.09","105,318,731.09",Materials,2072074,US0576652004,NASDAQ
KNX,KNIGHT TRANSPORTATION INC,Equity,0.34,37.05,2822505.00,"104,573,810.25","104,573,810.25",Industrials,2487690,US4990641031,New York Stock Exchange Inc.
STMP,STAMPS.COM INC,Equity,0.34,154.88,671797.00,"104,044,560.38","104,044,560.38",Information Technology,B013D75,US8528572006,NASDAQ
PDCE,PDC ENERGY INC,Equity,0.34,43.11,2385301.00,"102,830,326.11","102,830,326.11",Energy,B89M5F2,US69327R1014,NASDAQ
NGVT,INGEVITY CORP,Equity,0.34,57.4,1788683.00,"102,670,404.20","102,670,404.20",Materials,BD4LHG4,US45688C1071,New York Stock Exchange Inc.
GWB,GREAT WESTERN BANCORP INC,Equity,0.34,40.81,2505859.00,"102,264,105.79","102,264,105.79",Financials,BRHZ1X6,US3914161043,New York Stock Exchange Inc.
VIAV,VIAVI SOLUTIONS INC,Equity,0.33,10.53,9656964.00,"101,687,830.92","101,687,830.92",Information Technology,BYXB201,US9255501051,NASDAQ
HOPE,HOPE BANCORP INC,Equity,0.33,18.65,5427645.00,"101,225,579.25","101,225,579.25",Financials,BYN87K7,US43940T1097,NASDAQ
BGS,B AND G FOODS INC,Equity,0.33,35.6,2823509.00,"100,516,920.40","100,516,920.40",Consumer Staples,B034L49,US05508R1068,New York Stock Exchange Inc.
AKR,ACADIA REALTY TRUST REIT TRUST,Equity,0.33,27.8,3603458.00,"100,176,132.40","100,176,132.40",Real Estate,2566522,US0042391096,New York Stock Exchange Inc.
ONB,OLD NATIONAL BANCORP,Equity,0.33,17.25,5780749.00,"99,717,920.25","99,717,920.25",Financials,2658441,US6800331075,NASDAQ
SMTC,SEMTECH CORP,Equity,0.33,35.75,2774108.00,"99,174,361.00","99,174,361.00",Information Technology,2795542,US8168501018,NASDAQ
COLB,COLUMBIA BANKING SYSTEM INC,Equity,0.32,39.85,2479086.00,"98,791,577.10","98,791,577.10",Financials,2176608,US1972361026,NASDAQ
SAFM,SANDERSON FARMS INC,Equity,0.32,115.65,854076.00,"98,773,889.40","98,773,889.40",Consumer Staples,2774336,US8000131040,NASDAQ
LGND,LIGAND PHARMACEUTICALS INC,Equity,0.32,121.4,812641.00,"98,654,617.40","98,654,617.40",Health Care,2501578,US53220K5048,NASDAQ
MOGA,MOOG INC CLASS A,Equity,0.32,71.72,1373613.00,"98,515,524.36","98,515,524.36",Industrials,2601218,US6153942023,New York Stock Exchange Inc.
AIT,APPLIED INDUSTRIAL TECHNOLOGIES IN,Equity,0.32,59.05,1666485.00,"98,405,939.25","98,405,939.25",Industrials,2086309,US03820C1053,New York Stock Exchange Inc.
ABM,ABM INDUSTRIES INC,Equity,0.32,41.52,2365325.00,"98,208,294.00","98,208,294.00",Industrials,2024901,US0009571003,New York Stock Exchange Inc.
CVBF,CVB FINANCIAL CORP,Equity,0.32,22.43,4353399.00,"97,646,739.57","97,646,739.57",Financials,2160645,US1266001056,NASDAQ
IRBT,IROBOT CORP,Equity,0.32,84.14,1155141.00,"97,193,563.74","97,193,563.74",Consumer Discretionary,B0J2NS5,US4627261005,NASDAQ
HI,HILLENBRAND INC,Equity,0.32,36.1,2688974.00,"97,071,961.40","97,071,961.40",Industrials,B2QGDP1,US4315711089,New York Stock Exchange Inc.
ITRI,ITRON INC,Equity,0.32,67.75,1429649.00,"96,858,719.75","96,858,719.75",Information Technology,2471949,US4657411066,NASDAQ
TIVO,TIVO CORP,Equity,0.32,18.65,5165631.00,"96,339,018.15","96,339,018.15",Information Technology,BD8FFY6,US88870P1066,NASDAQ
LAD,LITHIA MOTORS INC CLASS A,Equity,0.31,94.23,1015706.00,"95,709,976.38","95,709,976.38",Consumer Discretionary,2515030,US5367971034,New York Stock Exchange Inc.
AXE,ANIXTER INTERNATIONAL INC,Equity,0.31,78.2,1220336.00,"95,430,275.20","95,430,275.20",Information Technology,2468844,US0352901054,New York Stock Exchange Inc.
EFII,ELECTRONICS FOR IMAGING INC,Equity,0.31,47.38,1984125.00,"94,007,842.50","94,007,842.50",Information Technology,2310202,US2860821022,NASDAQ
DRH,DIAMONDROCK HOSPITALITY REIT,Equity,0.31,10.95,8509528.00,"93,179,331.60","93,179,331.60",Real Estate,B090B96,US2527843013,New York Stock Exchange Inc.
HQY,HEALTHEQUITY INC,Equity,0.31,49.83,1867642.00,"93,064,600.86","93,064,600.86",Health Care,BP8XZL1,US42226A1079,NASDAQ
UNF,UNIFIRST CORP,Equity,0.3,140.7,657563.00,"92,519,114.10","92,519,114.10",Industrials,2466428,US9047081040,New York Stock Exchange Inc.
SUPN,SUPERNUS PHARMACEUTICALS INC,Equity,0.3,43.1,2131780.00,"91,879,718.00","91,879,718.00",Health Care,B72ZBG4,US8684591089,NASDAQ
LXP,LEXINGTON REALTY TRUST REIT TRUST,Equity,0.3,9.91,9238386.00,"91,552,405.26","91,552,405.26",Real Estate,2139151,US5290431015,New York Stock Exchange Inc.
POWI,POWER INTEGRATIONS INC,Equity,0.3,72.9,1254502.00,"91,453,195.80","91,453,195.80",Information Technology,2133045,US7392761034,NASDAQ
SHOO,STEVEN MADDEN LTD,Equity,0.3,39.95,2285850.00,"91,319,707.50","91,319,707.50",Consumer Discretionary,2553911,US5562691080,NASDAQ
FNGN,FINANCIAL ENGINES INC,Equity,0.3,36.6,2458799.00,"89,992,043.40","89,992,043.40",Financials,B65V2X6,US3174851002,NASDAQ
ROIC,RETAIL OPPORTUNITY INVESTMENTS REI,Equity,0.3,19.19,4687551.00,"89,954,103.69","89,954,103.69",Real Estate,B28YD08,US76131N1019,NASDAQ
EE,EL PASO ELECTRIC,Equity,0.29,51.7,1724253.00,"89,143,880.10","89,143,880.10",Utilities,2851808,US2836778546,New York Stock Exchange Inc.
RLI,RLI CORP,Equity,0.29,54.62,1627579.00,"88,898,364.98","88,898,364.98",Financials,2719070,US7496071074,New York Stock Exchange Inc.
HAE,HAEMONETICS CORP,Equity,0.29,39.49,2241490.00,"88,516,440.10","88,516,440.10",Health Care,2401195,US4050241003,New York Stock Exchange Inc.
AKS,AK STEEL HOLDING CORP,Equity,0.29,6.57,13385848.00,"87,945,021.36","87,945,021.36",Materials,2067735,US0015471081,New York Stock Exchange Inc.
OLLI,OLLIES BARGAIN OUTLET HOLDINGS INC,Equity,0.29,42.6,2063235.00,"87,893,811.00","87,893,811.00",Consumer Discretionary,BZ22B38,US6811161099,NASDAQ
BYD,BOYD GAMING CORP,Equity,0.29,24.81,3515016.00,"87,207,546.96","87,207,546.96",Consumer Discretionary,2117232,US1033041013,New York Stock Exchange Inc.
LTC,LTC PROPERTIES REIT INC,Equity,0.29,51.39,1690965.00,"86,898,691.35","86,898,691.35",Real Estate,2498788,US5021751020,New York Stock Exchange Inc.
MDR,MCDERMOTT INTERNATIONAL INC,Equity,0.28,7.17,12033643.00,"86,281,220.31","86,281,220.31",Energy,2550310,PA5800371096,New York Stock Exchange Inc.
MRCY,MERCURY SYSTEMS INC,Equity,0.28,42.09,2040354.00,"85,878,499.86","85,878,499.86",Industrials,2144047,US5893781089,NASDAQ
RH,RH,Equity,0.28,64.52,1328163.00,"85,693,076.76","85,693,076.76",Consumer Discretionary,BYXR425,US74967X1037,New York Stock Exchange Inc.
TREX,TREX INC,Equity,0.28,67.66,1256349.00,"85,004,573.34","85,004,573.34",Industrials,2483074,US89531P1057,New York Stock Exchange Inc.
KFY,KORN FERRY INTERNATIONAL,Equity,0.28,34.53,2452305.00,"84,678,091.65","84,678,091.65",Industrials,2386849,US5006432000,New York Stock Exchange Inc.
JJSF,J AND J SNACK FOODS CORP,Equity,0.28,132.07,639899.00,"84,511,460.93","84,511,460.93",Consumer Staples,2469171,US4660321096,NASDAQ
UCBI,UNITED COMMUNITY BANKS INC,Equity,0.28,27.8,3033782.00,"84,339,139.60","84,339,139.60",Financials,2862156,US90984P3038,NASDAQ
BLD,TOPBUILD CORP,Equity,0.28,53.07,1582990.00,"84,009,279.30","84,009,279.30",Consumer Discretionary,BZ0P3W2,US89055F1030,New York Stock Exchange Inc.
MATW,MATTHEWS INTERNATIONAL CORP CLASS,Equity,0.28,61.25,1371002.00,"83,973,872.50","83,973,872.50",Industrials,2568090,US5771281012,NASDAQ
ROG,ROGERS CORP,Equity,0.28,108.62,771630.00,"83,814,450.60","83,814,450.60",Information Technology,2746700,US7751331015,New York Stock Exchange Inc.
INN,SUMMIT HOTEL PROPERTIES REIT INC,Equity,0.27,18.65,4454299.00,"83,072,676.35","83,072,676.35",Real Estate,B3M7R64,US8660821005,New York Stock Exchange Inc.
CBM,CAMBREX CORP,Equity,0.27,59.75,1385495.00,"82,783,326.25","82,783,326.25",Health Care,2165811,US1320111073,New York Stock Exchange Inc.
KWR,QUAKER CHEMICAL CORP,Equity,0.27,145.23,566343.00,"82,249,993.89","82,249,993.89",Materials,2715186,US7473161070,New York Stock Exchange Inc.
MMSI,MERIT MEDICAL SYSTEMS INC,Equity,0.27,38.15,2132480.00,"81,354,112.00","81,354,112.00",Health Care,2580555,US5898891040,NASDAQ
FMBI,FIRST MIDWEST BANCORP INC,Equity,0.27,23.31,3471219.00,"80,914,114.89","80,914,114.89",Financials,2341439,US3208671046,NASDAQ
IIVI,II VI INC,Equity,0.26,34.3,2326592.00,"79,802,105.60","79,802,105.60",Information Technology,2452698,US9021041085,NASDAQ
EXLS,EXLSERVICE HOLDINGS INC,Equity,0.26,55.58,1434685.00,"79,739,792.30","79,739,792.30",Information Technology,B07LST0,US3020811044,NASDAQ
AMN,AMN HEALTHCARE INC,Equity,0.26,39.05,2039133.00,"79,628,143.65","79,628,143.65",Health Care,2813552,US0017441017,New York Stock Exchange Inc.
CCMP,CABOT MICROELECTRONICS CORP,Equity,0.26,73.83,1075258.00,"79,386,298.14","79,386,298.14",Information Technology,2572381,US12709P1030,NASDAQ
AF,ASTORIA FINANCIAL CORP,Equity,0.26,20.15,3897343.00,"78,531,461.45","78,531,461.45",Financials,2052689,US0462651045,New York Stock Exchange Inc.
KS,KAPSTONE PAPER AND PACKAGING CORP,Equity,0.26,20.63,3766557.00,"77,704,070.91","77,704,070.91",Materials,B0L2NP0,US48562P1030,New York Stock Exchange Inc.
SKYW,SKYWEST INC,Equity,0.25,35.1,2204590.00,"77,381,109.00","77,381,109.00",Industrials,2814210,US8308791024,NASDAQ
INDB,INDEPENDENT BANK CORP,Equity,0.25,66.65,1159922.00,"77,308,801.30","77,308,801.30",Financials,2447821,US4538361084,NASDAQ
PLCE,CHILDRENS PLACE INC,Equity,0.25,102.1,753220.00,"76,903,762.00","76,903,762.00",Consumer Discretionary,2106791,US1689051076,NASDAQ
CPS,COOPER STANDARD HOLDINGS INC,Equity,0.25,100.87,761133.00,"76,775,485.71","76,775,485.71",Consumer Discretionary,B51JS17,US21676P1030,New York Stock Exchange Inc.
MSTR,MICROSTRATEGY INC CLASS A,Equity,0.25,191.67,400070.00,"76,681,416.90","76,681,416.90",Information Technology,2974329,US5949724083,NASDAQ
UFPI,UNIVERSAL FOREST PRODUCTS INC,Equity,0.25,87.31,875426.00,"76,433,444.06","76,433,444.06",Industrials,2906496,US9135431040,NASDAQ
ABCB,AMERIS BANCORP,Equity,0.25,48.2,1581401.00,"76,223,528.20","76,223,528.20",Financials,2038849,US03076K1088,NASDAQ
PLXS,PLEXUS CORP,Equity,0.25,52.57,1443387.00,"75,878,854.59","75,878,854.59",Information Technology,2692160,US7291321005,NASDAQ
ALGT,ALLEGIANT TRAVEL,Equity,0.25,135.6,559464.00,"75,863,318.40","75,863,318.40",Industrials,B15M2C3,US01748X1028,NASDAQ
CWT,CALIFORNIA WATER SERVICE GROUP,Equity,0.25,36.8,2049428.00,"75,418,950.40","75,418,950.40",Utilities,2165383,US1307881029,New York Stock Exchange Inc.
WTS,WATTS WATER TECHNOLOGIES INC CLASS,Equity,0.25,63.2,1192134.00,"75,342,868.80","75,342,868.80",Industrials,2943620,US9427491025,New York Stock Exchange Inc.
MYGN,MYRIAD GENETICS INC,Equity,0.25,25.84,2910508.00,"75,207,526.72","75,207,526.72",Health Care,2614153,US62855J1043,NASDAQ
SSD,SIMPSON MANUFACTURING INC,Equity,0.25,43.71,1719858.00,"75,174,993.18","75,174,993.18",Industrials,2809250,US8290731053,New York Stock Exchange Inc.
PRAA,PRA GROUP INC,Equity,0.25,37.9,1983015.00,"75,156,268.50","75,156,268.50",Financials,BSHZ3P9,US69354N1063,NASDAQ
AMED,AMEDISYS INC,Equity,0.25,62.81,1196024.00,"75,122,267.44","75,122,267.44",Health Care,2024332,US0234361089,NASDAQ
ARI,APOLLO COMMERCIAL REAL ESTATE FINA,Equity,0.25,18.55,4031641.00,"74,786,940.55","74,786,940.55",Financials,B4JTYX6,US03762U1051,New York Stock Exchange Inc.
MGLN,MAGELLAN HEALTH INC,Equity,0.24,72.9,1015321.00,"74,016,900.90","74,016,900.90",Health Care,2307787,US5590792074,NASDAQ
MLI,MUELLER INDUSTRIES INC,Equity,0.24,30.45,2430468.00,"74,007,750.60","74,007,750.60",Industrials,2609717,US6247561029,New York Stock Exchange Inc.
AWR,AMERICAN STATES WATER,Equity,0.24,47.41,1559462.00,"73,934,093.42","73,934,093.42",Utilities,2267171,US0298991011,New York Stock Exchange Inc.
FFBC,FIRST FINANCIAL BANCORP,Equity,0.24,27.7,2657348.00,"73,608,539.60","73,608,539.60",Financials,2352806,US3202091092,NASDAQ
NWN,NORTHWEST NATURAL GAS,Equity,0.24,59.85,1225239.00,"73,330,554.15","73,330,554.15",Utilities,2649586,US6676551046,New York Stock Exchange Inc.
SCL,STEPAN,Equity,0.24,87.14,835006.00,"72,762,422.84","72,762,422.84",Materials,2845005,US8585861003,New York Stock Exchange Inc.
GDOT,GREEN DOT CORP CLASS A,Equity,0.24,38.53,1872474.00,"72,146,423.22","72,146,423.22",Financials,B3WNNP3,US39304D1028,New York Stock Exchange Inc.
SEM,SELECT MEDICAL HOLDINGS CORP,Equity,0.23,15.35,4601294.00,"70,629,862.90","70,629,862.90",Health Care,B4MF0Q6,US81619Q1058,New York Stock Exchange Inc.
UVV,UNIVERSAL CORP,Equity,0.23,64.7,1081748.00,"69,989,095.60","69,989,095.60",Consumer Staples,2923804,US9134561094,New York Stock Exchange Inc.
CCOI,COGENT COMMUNICATIONS HOLDINGS INC,Equity,0.23,40.1,1745048.00,"69,976,424.80","69,976,424.80",Telecommunications,B06RWD1,US19239V3024,NASDAQ
APOG,APOGEE ENTERPRISES INC,Equity,0.23,56.84,1228839.00,"69,847,208.76","69,847,208.76",Industrials,2046176,US0375981091,NASDAQ
SFBS,SERVISFIRST BANCSHARES INC,Equity,0.23,36.89,1892118.00,"69,800,233.02","69,800,233.02",Financials,BMH0MP5,US81768T1088,NASDAQ
AAT,AMERICAN ASSETS TRUST REIT INC TRU,Equity,0.23,39.39,1769273.00,"69,691,663.47","69,691,663.47",Real Estate,B3NTLD4,US0240131047,New York Stock Exchange Inc.
PRLB,PROTO LABS INC,Equity,0.23,67.25,1028893.00,"69,193,054.25","69,193,054.25",Industrials,B6T6J81,US7437131094,New York Stock Exchange Inc.
BRC,BRADY CORP CLASS A,Equity,0.23,33.9,2035062.00,"68,988,601.80","68,988,601.80",Industrials,2117726,US1046741062,New York Stock Exchange Inc.
BHE,BENCHMARK ELECTRONICS INC,Equity,0.23,32.3,2128462.00,"68,749,322.60","68,749,322.60",Information Technology,2090816,US08160H1014,New York Stock Exchange Inc.
NBTB,NBT BANCORP INC,Equity,0.23,36.95,1859027.00,"68,691,047.65","68,691,047.65",Financials,2626459,US6287781024,NASDAQ
SFLY,SHUTTERFLY INC,Equity,0.23,47.5,1445257.00,"68,649,707.50","68,649,707.50",Consumer Discretionary,B188HK1,US82568P3047,NASDAQ
MTH,MERITAGE CORP,Equity,0.22,42.2,1622834.00,"68,483,594.80","68,483,594.80",Consumer Discretionary,2601326,US59001A1025,New York Stock Exchange Inc.
FN,FABRINET,Equity,0.22,42.66,1598799.00,"68,204,765.34","68,204,765.34",Information Technology,B4JSZL8,KYG3323L1005,New York Stock Exchange Inc.
NWBI,NORTHWEST BANCSHARES INC,Equity,0.22,15.61,4364683.00,"68,132,701.63","68,132,701.63",Financials,B523Z73,US6673401039,NASDAQ
LTXB,LEGACYTEXAS FINANCIAL GROUP INC,Equity,0.22,38.13,1786447.00,"68,117,224.11","68,117,224.11",Financials,BV2CL41,US52471Y1064,NASDAQ
FWRD,FORWARD AIR CORP,Equity,0.22,53.28,1274976.00,"67,930,721.28","67,930,721.28",Industrials,2510790,US3498531017,NASDAQ
OMCL,OMNICELL INC,Equity,0.22,43.1,1574890.00,"67,877,759.00","67,877,759.00",Health Care,2789523,US68213N1090,NASDAQ
IOSP,INNOSPEC INC,Equity,0.22,65.55,1032952.00,"67,710,003.60","67,710,003.60",Materials,2245597,US45768S1050,NASDAQ
SFNC,SIMMONS FIRST NATIONAL CORP CLASS,Equity,0.22,52.9,1278153.00,"67,614,293.70","67,614,293.70",Financials,2810133,US8287302009,NASDAQ
FELE,FRANKLIN ELECTRIC INC,Equity,0.22,41.4,1631105.00,"67,527,747.00","67,527,747.00",Industrials,2350383,US3535141028,NASDAQ
LZB,LA-Z-BOY INC,Equity,0.22,32.5,2077549.00,"67,520,342.50","67,520,342.50",Consumer Discretionary,2508405,US5053361078,New York Stock Exchange Inc.
AEL,AMERICAN EQUITY INVESTMENT LIFE HO,Equity,0.22,26.28,2568164.00,"67,491,349.92","67,491,349.92",Financials,2191300,US0256762065,New York Stock Exchange Inc.
SBRA,SABRA HEALTH CARE REIT INC,Equity,0.22,24.1,2794509.00,"67,347,666.90","67,347,666.90",Real Estate,B5NLBP6,US78573L1061,NASDAQ
TGI,TRIUMPH GROUP INC,Equity,0.22,31.6,2119630.00,"66,980,308.00","66,980,308.00",Industrials,2893071,US8968181011,New York Stock Exchange Inc.
KRG,KITE REALTY GROUP TRUST REIT TRUST,Equity,0.22,18.93,3525817.00,"66,743,715.81","66,743,715.81",Real Estate,BPBSZJ1,US49803T3005,New York Stock Exchange Inc.
FLOW,SPX FLOW INC,Equity,0.22,36.88,1806776.00,"66,633,898.88","66,633,898.88",Industrials,BYMN2T7,US78469X1072,New York Stock Exchange Inc.
AJRD,AEROJET ROCKETDYNE HOLDINGS INC,Equity,0.22,20.8,3193422.00,"66,423,177.60","66,423,177.60",Industrials,BWD7PX9,US0078001056,New York Stock Exchange Inc.
HMSY,HMS HOLDINGS CORP,Equity,0.22,18.5,3590172.00,"66,418,182.00","66,418,182.00",Health Care,2418043,US40425J1016,NASDAQ
WDFC,WD-40,Equity,0.22,110.35,601667.00,"66,393,953.45","66,393,953.45",Consumer Staples,2944742,US9292361071,NASDAQ
INGN,INOGEN INC,Equity,0.22,95.42,693900.00,"66,211,938.00","66,211,938.00",Health Care,BJSVLL5,US45780L1044,NASDAQ
AIN,ALBANY INTERNATIONAL CORP CLASS A,Equity,0.22,53.4,1236375.00,"66,022,425.00","66,022,425.00",Industrials,2012757,US0123481089,New York Stock Exchange Inc.
PFS,PROVIDENT FINANCIAL SERVICES INC,Equity,0.22,25.38,2598000.00,"65,937,240.00","65,937,240.00",Financials,2171603,US74386T1051,New York Stock Exchange Inc.
NTRI,NUTRISYSTEM INC,Equity,0.22,52.05,1261165.00,"65,643,638.25","65,643,638.25",Consumer Discretionary,2620398,US67069D1081,NASDAQ
HMN,HORACE MANN EDUCATORS CORP,Equity,0.22,37.8,1736435.00,"65,637,243.00","65,637,243.00",Financials,2437112,US4403271046,New York Stock Exchange Inc.
